task_id,batch_time,samples_in_batch
batch_13_14,549.0331773757935,8
batch_13_15,497.9481153488159,8
batch_13_16,646.6428248882294,8
batch_13_17,392.9481666088104,8
batch_13_18,388.17073106765747,8
batch_13_19,499.39580178260803,8
batch_13_20,193.5176351070404,4
batch_14_0,265.8311607837677,8
batch_14_1,292.1226418018341,8
batch_14_2,332.32009959220886,8
batch_14_3,271.4563066959381,8
batch_14_4,457.34077620506287,8
batch_14_5,333.5261187553406,8
batch_14_6,289.23101592063904,8
batch_14_7,302.94656896591187,8
batch_14_8,533.8626670837402,8
batch_14_9,533.9370567798615,8
batch_14_10,471.8670337200165,8
batch_14_11,550.8413596153259,8
batch_14_12,322.7564697265625,8
batch_14_13,512.1395461559296,8
batch_14_14,549.6937656402588,8
batch_14_15,497.92088890075684,8
batch_14_16,646.8474559783936,8
batch_14_17,392.4597442150116,8
batch_14_18,388.3185636997223,8
batch_14_19,499.51575660705566,8
batch_14_20,193.67549204826355,4
batch_15_0,266.1264138221741,8
batch_15_1,292.16089367866516,8
batch_15_2,332.44367480278015,8
batch_15_3,271.41030168533325,8
batch_15_4,457.3737404346466,8
batch_15_5,333.88451981544495,8
batch_15_6,289.35100984573364,8
batch_15_7,303.0096309185028,8
batch_15_8,533.520318031311,8
batch_15_9,535.2125713825226,8
batch_15_10,471.60359358787537,8
batch_15_11,550.4133424758911,8
batch_15_12,322.30961084365845,8
batch_15_13,511.48253297805786,8
batch_15_14,548.9326555728912,8
batch_15_15,498.15696835517883,8
batch_15_16,647.0503919124603,8
batch_15_17,392.6218535900116,8
batch_15_18,388.517822265625,8
batch_15_19,499.7134711742401,8
batch_15_20,193.61685752868652,4
batch_16_0,266.08996844291687,8
batch_16_1,292.2398910522461,8
batch_16_2,332.4863793849945,8
batch_16_3,271.92412757873535,8
batch_16_4,457.51902318000793,8
batch_16_5,333.86990571022034,8
batch_16_6,289.5753149986267,8
batch_16_7,303.1842384338379,8
batch_16_8,533.8739757537842,8
batch_16_9,533.7144229412079,8
batch_16_10,471.45963072776794,8
batch_16_11,550.562460899353,8
batch_16_12,322.4172291755676,8
batch_16_13,511.75694823265076,8
batch_16_14,549.0606739521027,8
batch_16_15,497.885498046875,8
batch_16_16,646.3937520980835,8
batch_16_17,392.1083869934082,8
batch_16_18,390.56323647499084,8
batch_16_19,498.9142255783081,8
batch_16_20,193.27809977531433,4
batch_17_0,265.67055320739746,8
batch_17_1,291.94243597984314,8
batch_17_2,332.1581199169159,8
batch_17_3,271.3057544231415,8
batch_17_4,457.3399736881256,8
batch_17_5,333.67354822158813,8
batch_17_6,289.31091022491455,8
batch_17_7,303.16354417800903,8
batch_17_8,533.6032471656799,8
batch_17_9,533.5389482975006,8
batch_17_10,471.29569149017334,8
batch_17_11,550.1331939697266,8
batch_17_12,322.4245069026947,8
batch_17_13,511.70011591911316,8
batch_17_14,548.8919310569763,8
batch_17_15,498.0067524909973,8
batch_17_16,646.1731054782867,8
batch_17_17,392.0021674633026,8
batch_17_18,388.1264533996582,8
batch_17_19,499.0988051891327,8
batch_17_20,193.23706459999084,4
batch_18_0,265.5849151611328,8
batch_18_1,291.94384121894836,8
batch_18_2,332.2412042617798,8
batch_18_3,271.2026798725128,8
batch_18_4,456.9902515411377,8
batch_18_5,333.4904565811157,8
batch_18_6,289.10521602630615,8
batch_18_7,302.6274182796478,8
batch_18_8,533.2463109493256,8
batch_18_9,533.6547558307648,8
batch_18_10,471.3418710231781,8
batch_18_11,549.987471818924,8
batch_18_12,322.13803911209106,8
batch_18_13,511.76679491996765,8
batch_18_14,549.2125701904297,8
batch_18_15,498.1118142604828,8
batch_18_16,647.2560596466064,8
batch_18_17,392.4535975456238,8
batch_18_18,388.15000581741333,8
batch_18_19,503.56632351875305,8
batch_18_20,195.25199961662292,4
batch_19_0,268.3482151031494,8
batch_19_1,293.8638038635254,8
batch_19_2,333.76101422309875,8
batch_19_3,272.56051445007324,8
batch_19_4,459.2811744213104,8
batch_19_5,335.29223918914795,8
batch_19_6,290.72938871383667,8
batch_19_7,304.46795082092285,8
batch_19_8,536.0646750926971,8
batch_19_9,535.8368000984192,8
batch_19_10,473.3285856246948,8
batch_19_11,552.6192054748535,8
batch_19_12,323.7141692638397,8
batch_19_13,513.8082931041718,8
batch_19_14,551.3346469402313,8
batch_19_15,500.1424825191498,8
batch_19_16,649.56471991539,8
batch_19_17,394.09711146354675,8
batch_19_18,389.8432688713074,8
batch_19_19,501.5470016002655,8
batch_19_20,194.33072519302368,4
batch_20_0,267.0188500881195,8
batch_20_1,293.33991980552673,8
batch_20_2,333.85682225227356,8
batch_20_3,272.6131703853607,8
batch_20_4,459.3753077983856,8
batch_20_5,335.2234649658203,8
batch_20_6,290.6590187549591,8
batch_20_7,304.4589350223541,8
batch_20_8,536.1947557926178,8
batch_20_9,536.1337292194366,8
batch_20_10,473.6563184261322,8
batch_20_11,553.1384241580963,8
batch_20_12,324.0371980667114,8
batch_20_13,513.9809436798096,8
batch_20_14,551.6800656318665,8
batch_20_15,500.33050084114075,8
batch_20_16,649.7011857032776,8
batch_20_17,394.2817826271057,8
batch_20_18,390.07682251930237,8
batch_20_19,501.74725246429443,8
batch_20_20,194.50229263305664,4
batch_21_0,267.12699127197266,8
batch_21_1,293.5398473739624,8
batch_21_2,334.2275834083557,8
batch_21_3,272.76789712905884,8
batch_21_4,459.4436376094818,8
batch_21_5,335.3010392189026,8
batch_21_6,290.7115671634674,8
batch_21_7,304.4882869720459,8
batch_21_8,535.9959261417389,8
batch_21_9,536.1698467731476,8
batch_21_10,473.7064173221588,8
batch_21_11,552.9385967254639,8
batch_21_12,323.99392461776733,8
batch_21_13,513.9713790416718,8
batch_21_14,551.488157749176,8
batch_21_15,500.1539967060089,8
batch_21_16,649.5842478275299,8
batch_21_17,394.0365369319916,8
batch_21_18,389.6689496040344,8
batch_21_19,501.3770704269409,8
batch_21_20,194.34034991264343,4
batch_22_0,266.9789652824402,8
batch_22_1,293.3250081539154,8
batch_22_2,333.5955355167389,8
batch_22_3,272.4100968837738,8
batch_22_4,459.0512366294861,8
batch_22_5,335.1229841709137,8
batch_22_6,290.5920162200928,8
batch_22_7,304.5628089904785,8
batch_22_8,536.1639595031738,8
batch_22_9,536.163253068924,8
batch_22_10,473.50534081459045,8
batch_22_11,554.9276056289673,8
batch_22_12,323.95563292503357,8
batch_22_13,514.1076595783234,8
batch_22_14,551.3844065666199,8
batch_22_15,500.03906440734863,8
batch_22_16,649.3536024093628,8
batch_22_17,394.15394282341003,8
batch_22_18,389.7352421283722,8
batch_22_19,501.398797750473,8
batch_22_20,194.4362530708313,4
batch_23_0,267.10248136520386,8
batch_23_1,293.6231894493103,8
batch_23_2,333.8655219078064,8
batch_23_3,276.2176311016083,8
batch_23_4,459.35948967933655,8
batch_23_5,340.2965257167816,8
batch_23_6,290.6889832019806,8
batch_23_7,304.5060873031616,8
batch_23_8,538.018926858902,8
batch_23_9,536.1024804115295,8
batch_23_10,473.7788288593292,8
batch_23_11,552.7543315887451,8
batch_23_12,323.7770667076111,8
batch_23_13,514.0658721923828,8
batch_23_14,551.6737673282623,8
batch_23_15,500.39860916137695,8
batch_23_16,649.3166840076447,8
batch_23_17,394.1178731918335,8
batch_23_18,389.9404320716858,8
batch_23_19,501.797324180603,8
batch_23_20,194.40947103500366,4
batch_24_0,267.13020372390747,8
batch_24_1,293.38806772232056,8
batch_24_2,333.70065474510193,8
batch_24_3,272.68997025489807,8
batch_24_4,459.2962501049042,8
batch_24_5,335.10538244247437,8
batch_24_6,290.6588430404663,8
batch_24_7,304.33218026161194,8
batch_24_8,535.7781572341919,8
batch_24_9,536.1017303466797,8
batch_24_10,473.51932668685913,8
batch_24_11,552.8491678237915,8
batch_24_12,324.0474359989166,8
batch_24_13,514.1275105476379,8
batch_24_14,551.5857224464417,8
batch_24_15,500.3092610836029,8
batch_24_16,649.6847012042999,8
batch_24_17,395.80258297920227,8
batch_24_18,389.99519300460815,8
batch_24_19,501.64991784095764,8
batch_24_20,194.42739295959473,4
batch_25_0,267.1598286628723,8
batch_25_1,293.5290048122406,8
batch_25_2,333.8782925605774,8
batch_25_3,272.7365458011627,8
batch_25_4,459.53884387016296,8
batch_25_5,335.36262607574463,8
batch_25_6,290.8308503627777,8
batch_25_7,304.70876908302307,8
batch_25_8,536.1659824848175,8
batch_25_9,536.2229955196381,8
batch_25_10,473.7421066761017,8
batch_25_11,553.0248782634735,8
batch_25_12,324.05405163764954,8
batch_25_13,514.2308914661407,8
batch_25_14,551.8684639930725,8
batch_25_15,500.4020965099335,8
batch_25_16,649.7222640514374,8
batch_25_17,394.2028594017029,8
batch_25_18,389.9920103549957,8
batch_25_19,501.6722021102905,8
batch_25_20,194.43690299987793,4
batch_26_0,267.1320505142212,8
batch_26_1,293.48116064071655,8
batch_26_2,333.81996178627014,8
batch_26_3,272.6782190799713,8
batch_26_4,459.3112735748291,8
batch_26_5,334.999135017395,8
batch_26_6,290.6322817802429,8
batch_26_7,304.2987756729126,8
batch_26_8,536.0362582206726,8
batch_26_9,536.1406292915344,8
batch_26_10,473.56680250167847,8
batch_26_11,552.9741823673248,8
batch_26_12,323.9922196865082,8
batch_26_13,514.1806952953339,8
batch_26_14,551.6170778274536,8
batch_26_15,500.1984717845917,8
batch_26_16,649.4612486362457,8
batch_26_17,394.0595736503601,8
batch_26_18,389.8717317581177,8
batch_26_19,501.5925853252411,8
batch_26_20,194.2868354320526,4
batch_27_0,267.01446652412415,8
batch_27_1,293.37430453300476,8
batch_27_2,333.7598648071289,8
batch_27_3,272.66463828086853,8
batch_27_4,459.30725479125977,8
batch_27_5,335.201872587204,8
batch_27_6,290.76030945777893,8
batch_27_7,304.4282100200653,8
batch_27_8,536.1433262825012,8
batch_27_9,536.0489904880524,8
batch_27_10,473.63177943229675,8
batch_27_11,552.8201975822449,8
batch_27_12,323.79524779319763,8
batch_27_13,513.9014496803284,8
batch_27_14,551.5118451118469,8
batch_27_15,500.2369546890259,8
batch_27_16,649.5673131942749,8
batch_27_17,394.0510892868042,8
batch_27_18,389.8402810096741,8
batch_27_19,501.4738914966583,8
batch_27_20,194.2721607685089,4
batch_28_0,266.97837114334106,8
batch_28_1,293.2674231529236,8
batch_28_2,333.66328167915344,8
batch_28_3,272.5218117237091,8
batch_28_4,459.2304584980011,8
batch_28_5,335.0726068019867,8
batch_28_6,290.45792984962463,8
batch_28_7,304.2373342514038,8
batch_28_8,535.72660779953,8
batch_28_9,535.6713519096375,8
batch_28_10,473.14786863327026,8
batch_28_11,552.6762528419495,8
batch_28_12,323.8742938041687,8
batch_28_13,513.7668418884277,8
batch_28_14,551.4009077548981,8
batch_28_15,500.11322689056396,8
batch_28_16,649.297191619873,8
batch_28_17,393.80339336395264,8
batch_28_18,389.75664496421814,8
batch_28_19,501.31317925453186,8
batch_28_20,194.13484382629395,4
batch_29_0,266.8356385231018,8
batch_29_1,293.1648395061493,8
batch_29_2,333.5984365940094,8
batch_29_3,272.5390384197235,8
batch_29_4,459.10670232772827,8
batch_29_5,335.078581571579,8
batch_29_6,290.5610945224762,8
batch_29_7,304.34025740623474,8
batch_29_8,535.9603097438812,8
batch_29_9,535.9562170505524,8
batch_29_10,473.2980031967163,8
batch_29_11,552.6494748592377,8
batch_29_12,323.80255818367004,8
batch_29_13,513.8690104484558,8
batch_29_14,551.4938979148865,8
batch_29_15,500.1689889431,8
batch_29_16,649.4683153629303,8
batch_29_17,394.03803634643555,8
batch_29_18,389.89130687713623,8
batch_29_19,501.61921548843384,8
batch_29_20,194.55280947685242,4
batch_30_0,267.10811948776245,8
batch_30_1,293.467698097229,8
batch_30_2,333.8999378681183,8
batch_30_3,272.675005197525,8
batch_30_4,459.4109854698181,8
batch_30_5,335.31317687034607,8
batch_30_6,290.72784876823425,8
batch_30_7,304.5929980278015,8
batch_30_8,536.2857115268707,8
batch_30_9,536.1169939041138,8
batch_30_10,473.4789352416992,8
batch_30_11,552.5888271331787,8
batch_30_12,323.947434425354,8
batch_30_13,514.0840489864349,8
batch_30_14,551.4447340965271,8
batch_30_15,500.18794536590576,8
batch_30_16,649.4186227321625,8
batch_30_17,394.0685248374939,8
batch_30_18,389.903413772583,8
batch_30_19,501.44297456741333,8
batch_30_20,194.33844017982483,4
batch_31_0,267.003080368042,8
batch_31_1,293.2336461544037,8
batch_31_2,333.63058614730835,8
batch_31_3,272.5005393028259,8
batch_31_4,459.0075161457062,8
batch_31_5,335.08575081825256,8
batch_31_6,290.69453477859497,8
batch_31_7,304.4746108055115,8
batch_31_8,536.1214661598206,8
batch_31_9,535.9780714511871,8
batch_31_10,473.4790515899658,8
batch_31_11,552.7877533435822,8
batch_31_12,323.8097240924835,8
batch_31_13,513.7899932861328,8
batch_31_14,551.2670080661774,8
batch_31_15,500.06185269355774,8
batch_31_16,649.7151458263397,8
batch_31_17,394.1824736595154,8
batch_31_18,389.9269151687622,8
batch_31_19,501.6196777820587,8
batch_31_20,194.4980320930481,4
batch_32_0,267.1933264732361,8
batch_32_1,293.77278661727905,8
batch_32_2,333.8665747642517,8
batch_32_3,272.63971996307373,8
batch_32_4,459.27093386650085,8
batch_32_5,335.1076889038086,8
batch_32_6,290.7212145328522,8
batch_32_7,304.48724937438965,8
batch_32_8,536.0534410476685,8
batch_32_9,535.8493843078613,8
batch_32_10,473.3134243488312,8
batch_32_11,552.5729575157166,8
batch_32_12,323.8166854381561,8
batch_32_13,513.8714022636414,8
batch_32_14,551.3829960823059,8
batch_32_15,500.1481909751892,8
batch_32_16,649.6707198619843,8
batch_32_17,394.2048194408417,8
batch_32_18,390.0394518375397,8
batch_32_19,501.73058557510376,8
batch_32_20,194.50995755195618,4
batch_33_0,267.2523262500763,8
batch_33_1,293.6685996055603,8
batch_33_2,333.974485874176,8
batch_33_3,272.8438329696655,8
batch_33_4,459.5629868507385,8
batch_33_5,335.4164865016937,8
batch_33_6,290.7782459259033,8
batch_33_7,304.65870475769043,8
batch_33_8,536.4412891864777,8
batch_33_9,536.2859449386597,8
batch_33_10,473.6024992465973,8
batch_33_11,552.9668414592743,8
batch_33_12,324.0303330421448,8
batch_33_13,514.156801700592,8
batch_33_14,551.612334728241,8
batch_33_15,500.30339193344116,8
batch_33_16,649.7225823402405,8
batch_33_17,394.2158079147339,8
batch_33_18,389.9781446456909,8
batch_33_19,501.7782964706421,8
batch_33_20,194.49144053459167,4
batch_34_0,267.10643792152405,8
batch_34_1,293.3958306312561,8
batch_34_2,333.8598780632019,8
batch_34_3,272.77675580978394,8
batch_34_4,459.4535114765167,8
batch_34_5,335.2222204208374,8
batch_34_6,290.76847791671753,8
batch_34_7,304.48902893066406,8
batch_34_8,536.075478553772,8
batch_34_9,536.0083904266357,8
batch_34_10,473.5647830963135,8
batch_34_11,552.7117478847504,8
batch_34_12,323.8392176628113,8
batch_34_13,513.579351902008,8
batch_34_14,551.3433594703674,8
batch_34_15,500.00172543525696,8
batch_34_16,649.0624854564667,8
batch_34_17,393.8186864852905,8
batch_34_18,389.6955909729004,8
batch_34_19,501.3789689540863,8
batch_34_20,194.15193796157837,4
batch_35_0,266.8682351112366,8
batch_35_1,293.2334177494049,8
batch_35_2,333.64289927482605,8
batch_35_3,272.56880617141724,8
batch_35_4,459.2186632156372,8
batch_35_5,335.08431792259216,8
batch_35_6,290.5360019207001,8
batch_35_7,304.3796646595001,8
batch_35_8,536.0722227096558,8
batch_35_9,536.0516073703766,8
batch_35_10,473.51239109039307,8
batch_35_11,552.8415682315826,8
batch_35_12,323.8604984283447,8
batch_35_13,513.8033483028412,8
batch_35_14,551.397625207901,8
batch_35_15,500.020494222641,8
batch_35_16,649.387372970581,8
batch_35_17,394.0696277618408,8
batch_35_18,389.89203357696533,8
batch_35_19,501.566251039505,8
batch_35_20,194.29509687423706,4
batch_36_0,267.03307032585144,8
batch_36_1,293.3619575500488,8
batch_36_2,333.79508662223816,8
batch_36_3,272.54001665115356,8
batch_36_4,459.3099720478058,8
batch_36_5,335.0773096084595,8
batch_36_6,290.59568333625793,8
batch_36_7,304.41655111312866,8
batch_36_8,536.0229825973511,8
batch_36_9,535.9203591346741,8
batch_36_10,473.4896204471588,8
batch_36_11,552.9644391536713,8
batch_36_12,323.92748403549194,8
batch_36_13,514.0284776687622,8
batch_36_14,551.619500875473,8
batch_36_15,500.3106939792633,8
batch_36_16,649.7040386199951,8
batch_36_17,394.16348147392273,8
batch_36_18,389.89328479766846,8
batch_36_19,501.59064245224,8
batch_36_20,194.31744861602783,4
batch_37_0,267.0034749507904,8
batch_37_1,293.3872320652008,8
batch_37_2,333.85914874076843,8
batch_37_3,272.67224621772766,8
batch_37_4,459.5192699432373,8
batch_37_5,335.19322443008423,8
batch_37_6,290.664719581604,8
batch_37_7,304.4635889530182,8
batch_37_8,536.2278904914856,8
batch_37_9,536.2381024360657,8
batch_37_10,473.5372123718262,8
batch_37_11,553.0430121421814,8
batch_37_12,323.8674762248993,8
batch_37_13,513.8746037483215,8
batch_37_14,551.4811778068542,8
batch_37_15,500.11818957328796,8
batch_37_16,649.5425324440002,8
batch_37_17,394.10578513145447,8
batch_37_18,389.8381543159485,8
batch_37_19,501.51965165138245,8
batch_37_20,194.26061582565308,4
batch_38_0,266.9843866825104,8
batch_38_1,293.3484196662903,8
batch_38_2,333.7426538467407,8
batch_38_3,272.5636570453644,8
batch_38_4,459.33070158958435,8
batch_38_5,335.3077161312103,8
batch_38_6,290.70624446868896,8
batch_38_7,304.4269440174103,8
batch_38_8,536.0922219753265,8
batch_38_9,536.0484638214111,8
batch_38_10,473.46087765693665,8
batch_38_11,552.8489365577698,8
batch_38_12,323.93625831604004,8
batch_38_13,514.0630977153778,8
batch_38_14,551.4776434898376,8
batch_38_15,500.22540760040283,8
batch_38_16,649.6292164325714,8
batch_38_17,394.1342668533325,8
batch_38_18,389.927193403244,8
batch_38_19,501.67044019699097,8
batch_38_20,194.33283019065857,4
batch_39_0,267.0030155181885,8
batch_39_1,293.38117694854736,8
batch_39_2,333.7120442390442,8
batch_39_3,272.5571150779724,8
batch_39_4,459.2977206707001,8
