task_id,batch_time,samples_in_batch
batch_9_19,13.162896871566772,8
batch_9_20,13.872355461120605,4
batch_10_0,12.185272455215454,8
batch_10_1,12.909872055053711,8
batch_10_2,11.814536333084106,8
batch_10_3,12.51491641998291,8
batch_10_4,13.48687219619751,8
batch_10_5,15.125176906585693,8
batch_10_6,12.44926929473877,8
batch_10_7,13.594592809677124,8
batch_10_8,13.961184024810791,8
batch_10_9,12.823473453521729,8
batch_10_10,13.189971685409546,8
batch_10_11,12.699996709823608,8
batch_10_12,13.399219989776611,8
batch_10_13,12.360706090927124,8
batch_10_14,14.16040825843811,8
batch_10_15,12.737582921981812,8
batch_10_16,13.925340175628662,8
batch_10_17,13.774710655212402,8
batch_10_18,12.36232852935791,8
batch_10_19,13.947134971618652,8
batch_10_20,11.11395788192749,4
batch_11_0,12.862760305404663,8
batch_11_1,11.700593948364258,8
batch_11_2,12.952596426010132,8
batch_11_3,12.29041051864624,8
batch_11_4,13.172873497009277,8
batch_11_5,12.423402547836304,8
batch_11_6,12.62662148475647,8
batch_11_7,12.116555452346802,8
batch_11_8,13.3585045337677,8
batch_11_9,13.185080528259277,8
batch_11_10,13.940471410751343,8
batch_11_11,13.491204261779785,8
batch_11_12,12.29306960105896,8
batch_11_13,13.288575649261475,8
batch_11_14,13.226712465286255,8
batch_11_15,13.430806159973145,8
batch_11_16,13.651995182037354,8
batch_11_17,13.02498197555542,8
batch_11_18,12.967482089996338,8
batch_11_19,14.595462083816528,8
batch_11_20,12.347836017608643,4
batch_12_0,12.090731620788574,8
batch_12_1,12.593668460845947,8
batch_12_2,12.300400972366333,8
batch_12_3,12.454165935516357,8
batch_12_4,12.977064609527588,8
batch_12_5,12.887407064437866,8
batch_12_6,12.526607751846313,8
batch_12_7,12.715835094451904,8
batch_12_8,13.642093181610107,8
batch_12_9,15.044845581054688,8
batch_12_10,12.76110577583313,8
batch_12_11,14.420658826828003,8
batch_12_12,11.918943643569946,8
batch_12_13,13.882749080657959,8
batch_12_14,13.170671939849854,8
batch_12_15,13.091338634490967,8
batch_12_16,14.027377367019653,8
batch_12_17,12.19936990737915,8
batch_12_18,13.97559118270874,8
batch_12_19,12.855759382247925,8
batch_12_20,11.872074127197266,4
batch_13_0,12.152182579040527,8
batch_13_1,12.570210933685303,8
batch_13_2,11.809259414672852,8
batch_13_3,13.577606678009033,8
batch_13_4,12.799497127532959,8
batch_13_5,12.5371572971344,8
batch_13_6,12.291290998458862,8
batch_13_7,12.440237522125244,8
batch_13_8,13.414082288742065,8
batch_13_9,12.742487668991089,8
batch_13_10,13.170992612838745,8
batch_13_11,12.73573613166809,8
batch_13_12,12.676995038986206,8
batch_13_13,13.06415867805481,8
batch_13_14,14.765233993530273,8
batch_13_15,14.513869285583496,8
batch_13_16,14.58575439453125,8
batch_13_17,13.88909125328064,8
batch_13_18,12.279241800308228,8
batch_13_19,13.332103967666626,8
batch_13_20,11.591155529022217,4
batch_14_0,12.574620962142944,8
batch_14_1,11.863044738769531,8
batch_14_2,12.791793823242188,8
batch_14_3,11.847279787063599,8
batch_14_4,13.14238715171814,8
batch_14_5,12.37113070487976,8
batch_14_6,12.62335729598999,8
batch_14_7,12.420076608657837,8
batch_14_8,12.979353666305542,8
batch_14_9,13.26136827468872,8
batch_14_10,12.35154938697815,8
batch_14_11,13.463418006896973,8
batch_14_12,13.243528842926025,8
batch_14_13,13.425743579864502,8
batch_14_14,13.055694341659546,8
batch_14_15,14.21617341041565,8
batch_14_16,14.74612021446228,8
batch_14_17,14.233994007110596,8
batch_14_18,15.189247369766235,8
batch_14_19,12.537381172180176,8
batch_14_20,12.094289064407349,4
batch_15_0,11.89350700378418,8
batch_15_1,12.692191362380981,8
batch_15_2,12.203075170516968,8
batch_15_3,12.404081583023071,8
batch_15_4,12.859403133392334,8
batch_15_5,12.195918083190918,8
batch_15_6,12.369285821914673,8
batch_15_7,11.906069040298462,8
batch_15_8,13.802671670913696,8
batch_15_9,13.347309589385986,8
batch_15_10,13.183161497116089,8
batch_15_11,13.154052019119263,8
batch_15_12,12.718849897384644,8
batch_15_13,12.53330135345459,8
batch_15_14,14.46604061126709,8
batch_15_15,12.794309616088867,8
batch_15_16,14.531762599945068,8
batch_15_17,12.798211336135864,8
batch_15_18,13.60373067855835,8
batch_15_19,13.311370849609375,8
batch_15_20,11.067813396453857,4
batch_16_0,13.645435810089111,8
batch_16_1,14.450462818145752,8
batch_16_2,12.767222881317139,8
batch_16_3,12.101861715316772,8
batch_16_4,12.900925874710083,8
batch_16_5,12.386798620223999,8
batch_16_6,13.186668872833252,8
batch_16_7,13.054095029830933,8
batch_16_8,13.054416179656982,8
batch_16_9,13.322969436645508,8
batch_16_10,14.004333257675171,8
batch_16_11,13.349290370941162,8
batch_16_12,12.40866494178772,8
batch_16_13,13.905292510986328,8
batch_16_14,13.011334896087646,8
batch_16_15,13.314105749130249,8
batch_16_16,14.252455234527588,8
batch_16_17,12.689146757125854,8
batch_16_18,12.148380517959595,8
batch_16_19,12.974655628204346,8
batch_16_20,11.507031679153442,4
batch_17_0,12.399914264678955,8
batch_17_1,12.22399640083313,8
batch_17_2,12.185483694076538,8
batch_17_3,12.36237621307373,8
batch_17_4,12.406553745269775,8
batch_17_5,13.2148277759552,8
batch_17_6,11.699647665023804,8
batch_17_7,12.670788288116455,8
batch_17_8,13.153437614440918,8
batch_17_9,13.466472625732422,8
batch_17_10,13.047431945800781,8
batch_17_11,13.833503723144531,8
batch_17_12,12.147347688674927,8
batch_17_13,13.089345693588257,8
batch_17_14,12.981974363327026,8
batch_17_15,12.884331703186035,8
batch_17_16,14.026803016662598,8
batch_17_17,12.31785774230957,8
batch_17_18,12.786331176757812,8
batch_17_19,13.026900053024292,8
batch_17_20,11.884597301483154,4
batch_18_0,11.272200345993042,8
batch_18_1,12.431279420852661,8
batch_18_2,11.555131435394287,8
batch_18_3,12.29143738746643,8
batch_18_4,12.517167091369629,8
batch_18_5,12.567071437835693,8
batch_18_6,11.680112838745117,8
batch_18_7,12.435012102127075,8
batch_18_8,12.853904724121094,8
batch_18_9,13.128952503204346,8
batch_18_10,12.64662480354309,8
batch_18_11,13.162055730819702,8
batch_18_12,12.091155767440796,8
batch_18_13,12.93132996559143,8
batch_18_14,13.194093465805054,8
batch_18_15,12.48903512954712,8
batch_18_16,13.99420714378357,8
batch_18_17,12.32682490348816,8
batch_18_18,12.836378335952759,8
batch_18_19,12.600426197052002,8
batch_18_20,11.812798500061035,4
batch_19_0,12.151084423065186,8
batch_19_1,12.32272720336914,8
batch_19_2,11.594181299209595,8
batch_19_3,12.116245985031128,8
batch_19_4,12.306607723236084,8
batch_19_5,12.096542358398438,8
batch_19_6,11.600566864013672,8
batch_19_7,12.487617254257202,8
batch_19_8,12.652945280075073,8
batch_19_9,12.962266206741333,8
batch_19_10,12.424304723739624,8
batch_19_11,13.090911388397217,8
batch_19_12,12.102250337600708,8
batch_19_13,12.476142168045044,8
batch_19_14,13.07449746131897,8
batch_19_15,12.48066520690918,8
batch_19_16,13.857632160186768,8
batch_19_17,11.882368564605713,8
batch_19_18,12.394910097122192,8
batch_19_19,12.396234035491943,8
batch_19_20,11.50443434715271,4
batch_20_0,11.123573780059814,8
batch_20_1,12.0350980758667,8
batch_20_2,11.908063888549805,8
batch_20_3,12.257241249084473,8
batch_20_4,11.908643245697021,8
batch_20_5,12.295937299728394,8
batch_20_6,11.711395740509033,8
batch_20_7,12.38965106010437,8
batch_20_8,12.370718002319336,8
batch_20_9,12.902634143829346,8
batch_20_10,12.481396436691284,8
batch_20_11,12.933191537857056,8
batch_20_12,12.19851303100586,8
batch_20_13,12.674575328826904,8
batch_20_14,13.106595039367676,8
batch_20_15,12.517306089401245,8
batch_20_16,13.90717077255249,8
batch_20_17,12.169661521911621,8
batch_20_18,12.616347551345825,8
batch_20_19,12.507091283798218,8
batch_20_20,11.732045650482178,4
batch_21_0,11.160465240478516,8
batch_21_1,12.197436332702637,8
batch_21_2,11.78655219078064,8
batch_21_3,12.149185419082642,8
batch_21_4,12.312939882278442,8
batch_21_5,12.4658203125,8
batch_21_6,12.04853367805481,8
batch_21_7,12.192476749420166,8
batch_21_8,12.85720705986023,8
batch_21_9,13.147789478302002,8
batch_21_10,12.313624143600464,8
batch_21_11,13.169854640960693,8
batch_21_12,11.813753843307495,8
batch_21_13,12.803634643554688,8
batch_21_14,12.410918712615967,8
batch_21_15,12.834301471710205,8
batch_21_16,13.74969220161438,8
batch_21_17,12.31972074508667,8
batch_21_18,12.384855031967163,8
batch_21_19,12.715148687362671,8
batch_21_20,11.550159692764282,4
batch_22_0,11.736313343048096,8
batch_22_1,12.325199365615845,8
batch_22_2,11.936416864395142,8
batch_22_3,12.18132996559143,8
batch_22_4,12.07046127319336,8
batch_22_5,12.492469787597656,8
batch_22_6,11.617012977600098,8
batch_22_7,12.272564888000488,8
batch_22_8,12.808514595031738,8
batch_22_9,13.260942935943604,8
batch_22_10,12.322994947433472,8
batch_22_11,13.132707357406616,8
batch_22_12,11.542139053344727,8
batch_22_13,12.864825010299683,8
batch_22_14,12.844923734664917,8
batch_22_15,12.729374408721924,8
batch_22_16,13.741512537002563,8
batch_22_17,12.21345043182373,8
batch_22_18,12.53095817565918,8
batch_22_19,12.575913190841675,8
batch_22_20,11.563936948776245,4
batch_23_0,11.713006019592285,8
batch_23_1,12.19914984703064,8
batch_23_2,11.603231430053711,8
batch_23_3,12.001353025436401,8
batch_23_4,12.155645847320557,8
batch_23_5,12.239400863647461,8
batch_23_6,11.26125454902649,8
batch_23_7,12.187340021133423,8
batch_23_8,12.31296443939209,8
batch_23_9,13.078767538070679,8
batch_23_10,12.337043523788452,8
batch_23_11,13.029624938964844,8
batch_23_12,11.966413974761963,8
batch_23_13,12.851643085479736,8
batch_23_14,12.786489486694336,8
batch_23_15,12.563138961791992,8
batch_23_16,13.777722358703613,8
batch_23_17,12.021811962127686,8
batch_23_18,12.484951972961426,8
batch_23_19,12.226940631866455,8
batch_23_20,11.73814606666565,4
batch_24_0,11.664023876190186,8
batch_24_1,12.192033529281616,8
batch_24_2,12.02905821800232,8
batch_24_3,12.160008192062378,8
batch_24_4,11.832780599594116,8
batch_24_5,12.5195152759552,8
batch_24_6,11.414873838424683,8
batch_24_7,12.541039228439331,8
batch_24_8,12.651305913925171,8
batch_24_9,12.863937616348267,8
batch_24_10,12.406782388687134,8
batch_24_11,13.0833580493927,8
batch_24_12,11.627173900604248,8
batch_24_13,12.944652557373047,8
batch_24_14,12.585520029067993,8
batch_24_15,12.697821855545044,8
batch_24_16,13.767360210418701,8
batch_24_17,11.614139080047607,8
batch_24_18,12.637601375579834,8
batch_24_19,12.199695348739624,8
batch_24_20,11.61948537826538,4
batch_25_0,11.947547912597656,8
batch_25_1,12.072546243667603,8
batch_25_2,11.493746042251587,8
batch_25_3,12.21806025505066,8
batch_25_4,12.33677077293396,8
batch_25_5,12.294208765029907,8
batch_25_6,11.270270586013794,8
batch_25_7,12.42276668548584,8
batch_25_8,12.801502704620361,8
batch_25_9,13.076749324798584,8
batch_25_10,12.377286911010742,8
batch_25_11,13.11058259010315,8
batch_25_12,11.681413650512695,8
batch_25_13,12.911551475524902,8
batch_25_14,12.511906385421753,8
batch_25_15,12.72105097770691,8
batch_25_16,13.696277379989624,8
batch_25_17,12.372862815856934,8
batch_25_18,12.174388408660889,8
batch_25_19,11.642293930053711,8
batch_25_20,10.033808469772339,4
batch_26_0,10.518153667449951,8
batch_26_1,10.545255422592163,8
batch_26_2,10.666304349899292,8
batch_26_3,10.528189897537231,8
batch_26_4,11.259776830673218,8
batch_26_5,10.780876159667969,8
batch_26_6,10.88861608505249,8
batch_26_7,10.70496392250061,8
batch_26_8,11.983617544174194,8
batch_26_9,12.00836992263794,8
batch_26_10,11.374095439910889,8
batch_26_11,12.183605432510376,8
batch_26_12,10.638582468032837,8
batch_26_13,11.736030340194702,8
batch_26_14,12.17865514755249,8
batch_26_15,11.594191789627075,8
batch_26_16,13.540146112442017,8
batch_26_17,10.882452011108398,8
batch_26_18,10.856151103973389,8
batch_26_19,11.58833909034729,8
batch_26_20,10.010516166687012,4
batch_27_0,10.494492292404175,8
batch_27_1,10.616912364959717,8
batch_27_2,10.713908910751343,8
batch_27_3,10.504990577697754,8
batch_27_4,11.246060132980347,8
batch_27_5,10.699964761734009,8
batch_27_6,10.563957214355469,8
batch_27_7,10.616487264633179,8
batch_27_8,12.015935182571411,8
batch_27_9,13.154804944992065,8
batch_27_10,12.490262985229492,8
batch_27_11,13.160646915435791,8
batch_27_12,11.277429342269897,8
batch_27_13,12.91413402557373,8
batch_27_14,12.667722463607788,8
batch_27_15,12.900184631347656,8
batch_27_16,13.69773006439209,8
batch_27_17,12.713507890701294,8
batch_27_18,12.181572675704956,8
batch_27_19,12.890849113464355,8
batch_27_20,10.686495542526245,4
batch_28_0,12.300174951553345,8
batch_28_1,11.92734670639038,8
batch_28_2,12.46510648727417,8
batch_28_3,11.23798155784607,8
batch_28_4,12.907926321029663,8
batch_28_5,11.557668209075928,8
batch_28_6,12.287193059921265,8
batch_28_7,11.890239000320435,8
batch_28_8,13.117524862289429,8
batch_28_9,12.795379638671875,8
batch_28_10,12.835559606552124,8
batch_28_11,12.711700439453125,8
batch_28_12,12.308088064193726,8
batch_28_13,12.70772409439087,8
batch_28_14,13.167236804962158,8
batch_28_15,12.935266733169556,8
batch_28_16,13.87917947769165,8
batch_28_17,12.629039764404297,8
batch_28_18,11.559292793273926,8
batch_28_19,13.057742357254028,8
batch_28_20,11.309151411056519,4
batch_29_0,12.153202295303345,8
batch_29_1,12.016815662384033,8
batch_29_2,12.44226336479187,8
batch_29_3,11.276666641235352,8
batch_29_4,12.754555463790894,8
batch_29_5,11.82278299331665,8
batch_29_6,12.343192100524902,8
batch_29_7,11.445950031280518,8
batch_29_8,13.19682502746582,8
batch_29_9,12.205806970596313,8
batch_29_10,12.930492401123047,8
batch_29_11,12.922808647155762,8
batch_29_12,12.309946060180664,8
batch_29_13,12.635512351989746,8
batch_29_14,13.080214500427246,8
batch_29_15,12.569103956222534,8
batch_29_16,13.841218709945679,8
batch_29_17,12.546634912490845,8
batch_29_18,11.574532270431519,8
batch_29_19,12.886809349060059,8
batch_29_20,10.563156366348267,4
batch_30_0,12.175915241241455,8
batch_30_1,11.494547843933105,8
batch_30_2,12.36058497428894,8
batch_30_3,11.252362251281738,8
batch_30_4,12.82581377029419,8
batch_30_5,12.138750314712524,8
batch_30_6,13.0106680393219,8
batch_30_7,11.545158863067627,8
batch_30_8,13.45595932006836,8
batch_30_9,12.484388589859009,8
batch_30_10,13.245980978012085,8
batch_30_11,13.067958354949951,8
batch_30_12,12.725555181503296,8
batch_30_13,12.86436152458191,8
batch_30_14,13.178720235824585,8
batch_30_15,13.477522850036621,8
batch_30_16,13.942153692245483,8
batch_30_17,13.802377462387085,8
batch_30_18,12.73379111289978,8
batch_30_19,13.517279148101807,8
batch_30_20,11.680822134017944,4
batch_31_0,13.385968208312988,8
batch_31_1,12.529888153076172,8
batch_31_2,12.527984619140625,8
batch_31_3,12.182350397109985,8
batch_31_4,12.858066320419312,8
batch_31_5,12.266761779785156,8
batch_31_6,12.408045768737793,8
batch_31_7,12.080446481704712,8
batch_31_8,13.157153129577637,8
batch_31_9,15.865241765975952,8
batch_31_10,14.563557624816895,8
batch_31_11,13.499402046203613,8
batch_31_12,12.215617418289185,8
batch_31_13,13.116406440734863,8
batch_31_14,14.999800443649292,8
batch_31_15,12.557540893554688,8
batch_31_16,14.167072772979736,8
batch_31_17,12.521329879760742,8
batch_31_18,12.81661343574524,8
batch_31_19,13.584279537200928,8
batch_31_20,11.833866596221924,4
batch_32_0,11.83608102798462,8
batch_32_1,12.440608024597168,8
batch_32_2,12.46006989479065,8
batch_32_3,12.520063638687134,8
batch_32_4,12.805065393447876,8
batch_32_5,12.689682006835938,8
batch_32_6,12.079587697982788,8
batch_32_7,12.67483377456665,8
batch_32_8,12.882781505584717,8
batch_32_9,13.232259511947632,8
batch_32_10,12.347461700439453,8
batch_32_11,13.398133277893066,8
batch_32_12,13.252020835876465,8
batch_32_13,13.088521003723145,8
batch_32_14,13.426797151565552,8
batch_32_15,12.992174863815308,8
batch_32_16,14.131408929824829,8
batch_32_17,11.838019609451294,8
batch_32_18,12.889465093612671,8
batch_32_19,12.225746870040894,8
batch_32_20,12.069157361984253,4
batch_33_0,11.40011739730835,8
batch_33_1,13.064127683639526,8
batch_33_2,12.091434717178345,8
batch_33_3,12.483291864395142,8
batch_33_4,12.577720880508423,8
batch_33_5,12.796271800994873,8
batch_33_6,11.63054609298706,8
batch_33_7,12.565715551376343,8
batch_33_8,12.443049907684326,8
batch_33_9,13.337589740753174,8
batch_33_10,12.649284362792969,8
batch_33_11,13.175822496414185,8
batch_33_12,12.754616022109985,8
batch_33_13,12.725651025772095,8
batch_33_14,13.4793062210083,8
batch_33_15,12.82931661605835,8
batch_33_16,14.088439702987671,8
batch_33_17,11.834224462509155,8
batch_33_18,12.83760404586792,8
batch_33_19,12.724162817001343,8
batch_33_20,12.201520442962646,4
batch_34_0,11.4450101852417,8
batch_34_1,13.710711240768433,8
batch_34_2,12.090699672698975,8
batch_34_3,12.1608567237854,8
batch_34_4,13.948541164398193,8
batch_34_5,12.301090478897095,8
batch_34_6,13.713123321533203,8
batch_34_7,12.03829312324524,8
batch_34_8,13.523081302642822,8
batch_34_9,13.565955638885498,8
batch_34_10,13.184762001037598,8
batch_34_11,14.057329416275024,8
batch_34_12,12.960819244384766,8
batch_34_13,14.116793394088745,8
batch_34_14,13.255866289138794,8
batch_34_15,14.116520881652832,8
batch_34_16,14.91892123222351,8
batch_34_17,12.822211265563965,8
batch_34_18,13.35420036315918,8
batch_34_19,13.143017768859863,8
batch_34_20,11.837631225585938,4
batch_35_0,12.640150785446167,8
batch_35_1,12.417966604232788,8
batch_35_2,12.414049863815308,8
batch_35_3,12.493717193603516,8
batch_35_4,12.534614562988281,8
batch_35_5,12.83363652229309,8
batch_35_6,11.505596160888672,8
batch_35_7,12.787428379058838,8
batch_35_8,12.682847261428833,8
batch_35_9,13.407766580581665,8
batch_35_10,12.708707571029663,8
batch_35_11,13.723519802093506,8
batch_35_12,12.219523429870605,8
batch_35_13,13.273277759552002,8
batch_35_14,13.137766599655151,8
batch_35_15,12.938961744308472,8
batch_35_16,14.07064700126648,8
batch_35_17,12.501894235610962,8
batch_35_18,13.01949167251587,8
batch_35_19,12.88007116317749,8
batch_35_20,12.157086372375488,4
batch_36_0,12.109459161758423,8
batch_36_1,13.281014442443848,8
batch_36_2,11.6005220413208,8
batch_36_3,12.680035829544067,8
batch_36_4,12.508944034576416,8
batch_36_5,12.833030700683594,8
batch_36_6,12.322660446166992,8
batch_36_7,12.908902645111084,8
batch_36_8,13.709369897842407,8
batch_36_9,13.552792310714722,8
batch_36_10,12.702762365341187,8
batch_36_11,13.530588865280151,8
batch_36_12,12.335091590881348,8
batch_36_13,13.340551853179932,8
batch_36_14,12.84780478477478,8
batch_36_15,13.310171842575073,8
batch_36_16,13.95230507850647,8
batch_36_17,12.784888982772827,8
batch_36_18,12.985273122787476,8
batch_36_19,12.805718421936035,8
batch_36_20,12.130157232284546,4
batch_37_0,12.230029344558716,8
batch_37_1,12.808624267578125,8
batch_37_2,12.409951448440552,8
batch_37_3,13.052422523498535,8
batch_37_4,14.073004007339478,8
batch_37_5,12.86370587348938,8
batch_37_6,12.36473560333252,8
batch_37_7,12.718387842178345,8
batch_37_8,13.273695707321167,8
batch_37_9,14.780364036560059,8
batch_37_10,14.528379917144775,8
batch_37_11,13.636820554733276,8
batch_37_12,12.846865892410278,8
batch_37_13,13.160743713378906,8
batch_37_14,13.493709802627563,8
batch_37_15,12.891096830368042,8
batch_37_16,14.082199335098267,8
batch_37_17,12.66248106956482,8
batch_37_18,12.688016891479492,8
batch_37_19,13.283377885818481,8
batch_37_20,11.618342876434326,4
batch_38_0,12.746155977249146,8
batch_38_1,12.256285190582275,8
batch_38_2,12.906425952911377,8
batch_38_3,12.355878829956055,8
batch_38_4,14.11937665939331,8
batch_38_5,12.41360092163086,8
batch_38_6,12.870419263839722,8
batch_38_7,12.328669548034668,8
batch_38_8,13.631067752838135,8
batch_38_9,12.83718466758728,8
batch_38_10,13.29935884475708,8
batch_38_11,13.269511699676514,8
batch_38_12,12.237335681915283,8
batch_38_13,13.260488033294678,8
batch_38_14,12.98932433128357,8
batch_38_15,13.318379640579224,8
batch_38_16,13.899677038192749,8
batch_38_17,13.042857646942139,8
batch_38_18,12.531209945678711,8
batch_38_19,13.385630130767822,8
batch_38_20,11.716381072998047,4
batch_39_0,12.635808944702148,8
batch_39_1,11.962297201156616,8
