quanti4,quanti8,quantf8,none,distillation
5.157940149307251,37.86964297294617,5.472654819488525,19.478278636932373,1.874255657196045
4.973425626754761,37.40417432785034,5.380720853805542,19.93455982208252,1.863985538482666
5.015728235244751,37.51490378379822,5.443526983261108,19.276073455810547,1.85729718208313
5.0445451736450195,37.52030563354492,5.403318881988525,19.34395122528076,1.862983465194702
4.97187352180481,37.38880467414856,5.3410961627960205,19.446943759918213,1.8748104572296145
4.960887670516968,37.37873435020447,5.395200967788696,19.129998207092285,1.865804433822632
5.011698961257935,37.482250928878784,5.4058520793914795,19.38117790222168,1.8693382740020752
4.949012994766235,37.35718274116516,5.40486741065979,19.46371579170227,1.8573906421661377
4.958023309707642,37.54175877571106,5.464519023895264,21.686585903167725,1.8592467308044431
4.9041314125061035,37.4179425239563,5.42092490196228,19.60472631454468,1.871959209442139
4.9195380210876465,37.40214157104492,5.407360792160034,19.402053356170654,1.872968673706055
4.896383047103882,37.405033349990845,5.410098314285278,19.489322900772095,1.8756451606750488
4.922751426696777,37.39814376831055,5.406384468078613,19.431701183319092,1.8673253059387207
4.936559438705444,37.47426199913025,5.467939615249634,19.435977935791016,1.8745975494384768
4.900454759597778,37.42044258117676,5.411604881286621,19.421035289764404,1.8735549449920657
4.885626554489136,37.36893320083618,5.390780687332153,19.7402126789093,1.8635337352752688
4.936841011047363,37.55072903633118,5.430478096008301,19.50450444221497,1.8736817836761477
5.0462846755981445,37.75832629203797,5.516243934631348,19.552525997161865,1.882990837097168
4.880583763122559,37.42626619338989,5.347177982330322,19.578694581985474,1.863927125930786
5.348175525665283,38.51238250732422,5.783157825469971,20.324644565582275,1.8005614280700684
4.88788628578186,37.428789138793945,5.3514018058776855,19.38794207572937,1.129647731781006
4.952259063720703,37.551904916763306,5.360234260559082,19.49564480781555,1.865361213684082
5.002658128738403,37.68343639373779,5.514456510543823,19.70700979232788,1.8667187690734863
5.1196513175964355,37.81512975692749,5.527995347976685,19.896013975143433,1.8746850490570068
4.898444175720215,37.39403462409973,5.355895519256592,19.012017011642456,1.868336200714111
4.9951536655426025,37.64995193481445,5.420976877212524,18.92448377609253,1.8758301734924316
4.90355372428894,37.44805288314819,5.352694988250732,18.7954785823822,1.874781370162964
4.9038779735565186,37.43407917022705,5.343312501907349,18.954723834991455,1.8728570938110352
5.001280069351196,37.61489820480347,5.390307426452637,19.330877780914307,1.8752562999725344
4.881951570510864,37.437711000442505,5.354466915130615,18.865152597427368,1.8749773502349856
4.887310028076172,37.466241121292114,5.3715338706970215,18.824371576309204,1.8637611865997312
4.897706031799316,37.44473838806152,5.387285470962524,18.959552526474,1.8733572959899905
4.914012670516968,37.44808864593506,5.3762500286102295,18.83662176132202,1.8639438152313232
4.884756088256836,37.44955396652222,5.374551296234131,19.155710697174072,1.872119188308716
4.888041734695435,37.431880235672,5.369373559951782,18.96161389350891,1.8665883541107176
4.982442378997803,37.64425039291382,5.4708850383758545,18.90350866317749,1.876422643661499
4.941445827484131,37.583051681518555,5.402243375778198,18.646812438964844,1.8762285709381104
4.940057992935181,37.57695817947388,5.4038732051849365,19.14712500572205,1.876912832260132
5.180100679397583,38.1107394695282,5.592904090881348,19.86977458000183,1.8852853775024416
5.138225317001343,38.014233350753784,5.537084579467773,19.996612310409542,1.8807227611541748
4.880531311035156,37.42627286911011,5.369490385055542,19.287188291549683,1.85581374168396
5.04540228843689,37.75422739982605,5.478523254394531,19.719687938690186,1.873263597488403
4.950747966766357,37.58255553245544,5.419106483459473,19.47188949584961,0.9659702777862548
5.182685375213623,38.09776663780213,5.588602066040039,19.513370752334595,1.878432273864746
4.9959142208099365,37.60752034187317,5.41376805305481,19.402915000915527,1.8624067306518557
4.925461769104004,37.568751096725464,5.421457290649414,19.57201886177063,1.8758890628814695
4.92701530456543,37.51500368118286,5.452244997024536,19.89418864250183,1.86513352394104
4.927673578262329,37.54649066925049,5.390148401260376,19.363786697387695,1.8721234798431396
5.029740810394287,37.78397011756897,5.46571683883667,19.669605493545532,1.8765969276428225
4.901251792907715,37.43899965286255,5.326963901519775,19.39773440361023,1.865403413772583
4.891733169555664,37.458816051483154,5.410175561904907,20.13603949546814,1.8644609451293943
4.892874002456665,37.47708225250244,5.366638422012329,19.69469380378723,1.8593010902404783
4.9416608810424805,37.42924690246582,5.396829843521118,19.15355634689331,1.867246150970459
4.964050054550171,37.50656032562256,5.3823816776275635,20.92931628227234,1.8665657043457031
5.075543642044067,37.78754758834839,5.455950975418091,22.67120623588562,1.883617639541626
4.975102663040161,37.56337213516235,5.386265754699707,22.96174430847168,1.8759055137634275
4.9645514488220215,37.53852701187134,5.501530170440674,23.10948348045349,1.8736395835876465
4.899507761001587,37.4334409236908,5.3702614307403564,22.304888486862183,1.8748712539672852
4.9749436378479,37.58210015296936,5.3724236488342285,21.97788667678833,1.881913423538208
4.927030324935913,37.45329236984253,5.323935270309448,22.17944860458374,1.8781256675720217
4.920147180557251,37.45060515403747,5.328535318374634,21.396841764450073,1.8801381587982176
4.940152168273926,37.52383041381836,5.368595361709595,21.80035424232483,1.87853479385376
5.013486623764038,37.62542128562927,5.492518186569214,21.535139083862305,1.094909429550171
5.012848377227783,37.65869855880737,5.688419818878174,22.14272141456604,1.8837928771972656
4.988162994384766,37.61288070678711,5.461705446243286,22.367534399032593,1.88238525390625
5.011209011077881,37.58978867530823,5.430778741836548,22.63904929161072,1.862783908843994
4.988813877105713,37.44673705101013,5.395252227783203,22.52640390396118,1.8759334087371824
5.1068480014801025,37.6819429397583,5.473750829696655,23.602009773254395,1.879805088043213
5.076731204986572,37.594587087631226,5.4326722621917725,22.482303857803345,1.877164363861084
5.2956390380859375,38.17907953262329,5.648122787475586,22.20770478248596,1.8790614604949951
5.001031875610352,37.679423332214355,5.477671146392822,22.690329551696777,1.8607819080352783
4.90338397026062,37.47623920440674,5.3593666553497314,21.610175609588623,1.877412796020508
4.895872116088867,37.409581899642944,5.388630628585815,22.379340171813965,1.876962184906006
4.962899446487427,37.55364227294922,5.410953998565674,23.099956274032593,1.8614928722381592
4.898385286331177,37.50537824630737,5.414826393127441,22.74408173561096,0.3642318248748779
4.986496210098267,37.68249225616455,5.594168663024902,21.789949655532837,1.8771586418151855
4.960738658905029,37.67571187019348,5.530731201171875,23.06072163581848,1.878237009048462
4.9603259563446045,37.58097076416016,5.532854318618774,22.27701163291931,1.2837374210357666
4.90216588973999,37.46492958068848,5.376674652099609,22.807661771774292,1.8775568008422852
4.973349571228027,37.57175374031067,5.399060010910034,22.990741968154907,1.8746232986450195
4.907430648803711,37.46233081817627,5.366976022720337,22.98870611190796,1.859119176864624
4.892507553100586,37.4282603263855,5.374094724655151,22.653998136520386,1.8832058906555176
4.950876235961914,37.49763107299805,5.3875732421875,22.2892107963562,1.8700251579284668
4.9704601764678955,37.532787799835205,5.408155918121338,22.10270857810974,1.8804099559783936
4.973385810852051,37.54609751701355,5.431443929672241,21.67943239212036,1.8778181076049805
4.947764873504639,37.57414412498474,5.446863651275635,22.066723585128784,1.8731932640075684
4.8866496086120605,37.393147706985474,5.433734893798828,21.951470136642456,1.8766703605651855
4.899450778961182,37.43441081047058,5.472593307495117,21.52800989151001,0.6099138259887695
4.964538812637329,37.48553514480591,5.435971736907959,22.211397171020508,1.8652129173278809
4.903192758560181,37.423956632614136,5.400500774383545,22.127480268478394,1.866950511932373
4.944401979446411,37.5340633392334,5.41896915435791,22.62945795059204,1.8760969638824463
4.954989910125732,37.566330671310425,5.388262510299683,22.709057807922363,1.8676362037658691
4.885777950286865,37.40959310531616,5.3956708908081055,22.24434232711792,1.8733129501342771
5.003826141357422,37.6112916469574,5.454174757003784,22.496422052383423,1.876911163330078
4.892145872116089,37.45273971557617,5.327816009521484,22.14670205116272,1.87418270111084
4.899087429046631,37.39696669578552,5.314939975738525,21.99479818344116,1.873676300048828
4.974616050720215,37.65484952926636,5.384948015213013,21.936303853988647,1.864948034286499
4.9510817527771,37.51818871498108,5.351817846298218,21.720571756362915,1.8735136985778809
4.913693428039551,37.41887712478638,5.3524253368377686,22.143945932388306,1.8714103698730469
4.887261152267456,37.41845655441284,5.384312629699707,21.857764720916748,1.86275053024292
5.233043670654297,38.302621364593506,5.647075414657593,22.38201403617859,1.8845548629760744
4.944357872009277,37.601675510406494,5.488659381866455,22.54016351699829,1.8701465129852295
5.003612995147705,37.69951558113098,5.584864377975464,22.479604721069336,1.8630023002624512
5.094223499298096,37.85723924636841,5.6408915519714355,22.553051948547363,1.8768744468688965
4.877586126327515,37.42050838470459,5.472142219543457,21.93822479248047,1.8632879257202148
4.878463506698608,37.40833687782288,5.499059200286865,22.217100143432617,1.8628334999084473
4.941678047180176,37.5281355381012,5.463732004165649,21.732983112335205,1.8698863983154297
4.885769605636597,37.44863605499267,5.380787372589111,22.62136220932007,1.854660987854004
4.933167457580566,37.590567111968994,5.443034887313843,22.693124055862427,1.872474193572998
4.894186496734619,37.444119930267334,5.399942398071289,22.45581817626953,1.869967699050903
4.912938117980957,37.42065167427063,5.412024974822998,22.605649709701535,1.8549532890319824
4.9132819175720215,37.36676907539368,5.417868614196777,22.086390018463135,1.8839895725250244
4.937300443649292,37.50522255897522,5.491131782531738,21.95116901397705,1.8733453750610352
4.941812038421631,37.57373595237732,5.445863723754883,22.357276678085327,1.8756122589111328
5.060490608215332,37.77011227607727,5.503603219985962,22.67592144012451,1.8836300373077393
4.970545291900635,37.603068351745605,5.45344090461731,22.209949493408203,1.880452871322632
4.920541763305664,37.53182005882263,5.414354085922241,22.308908224105835,1.8824987411499023
4.8832762241363525,37.399508237838745,5.356872081756592,22.333076000213623,1.8759853839874268
4.881397247314453,37.4663724899292,5.32501220703125,22.209771394729614,1.865761995315552
4.897953987121582,37.44869875907898,5.334617376327515,22.241029977798465,1.879986047744751
4.934787750244141,37.56644415855408,5.374927282333374,22.61183786392212,1.8765995502471924
4.902806520462036,37.48685145378113,5.317716598510742,22.473856210708615,1.876884937286377
4.983545780181885,37.64435362815857,5.391084671020508,22.36537718772888,1.8766531944274905
4.912384033203125,37.51952409744263,5.344797611236572,23.599586725234985,1.8662519454956057
4.86999773979187,37.371469259262085,5.312439918518066,23.005678415298465,1.873488426208496
4.956156253814697,37.50611591339111,5.346845626831055,22.261004209518433,1.8590850830078125
4.897729873657227,37.42725467681885,5.335361480712891,23.03916358947754,1.8719918727874756
4.917168140411377,37.45317840576172,5.341020822525024,22.979721069335938,1.8651652336120603
4.906493663787842,37.425994634628296,5.314162731170654,21.550688982009888,1.8762855529785156
4.884465932846069,37.34849572181702,5.317652463912964,21.70903372764587,1.8765859603881836
4.897855520248413,37.462679624557495,5.311903953552246,22.10160779953003,1.8750343322753904
4.89139723777771,37.41915464401245,5.313872575759888,21.136869192123413,1.8638145923614504
4.93533730506897,37.53487849235535,5.355186939239502,22.174314498901367,1.8700625896453855
4.907419681549072,37.33429455757141,5.329848527908325,22.041829347610474,1.8569118976593015
4.90858793258667,37.38751840591431,5.328599452972412,22.44317603111267,1.857093811035156
4.922229051589966,37.45930004119873,5.356068134307861,23.04561185836792,1.8783953189849856
4.906265735626221,37.30623745918274,5.326181411743164,22.312828063964844,1.8787364959716797
4.9287450313568115,37.53359389305115,5.3661980628967285,22.80328798294067,1.8705849647521973
4.8932108879089355,37.424485206604,5.342354774475098,22.120177268981937,1.8684542179107664
4.949982166290283,37.5085015296936,5.4160988330841064,21.28206515312195,1.8765318393707275
5.067638874053955,37.74782204627991,5.495684862136841,22.60978531837463,1.8821792602539065
4.971919298171997,37.50229620933533,5.42825722694397,22.379561185836792,1.867424488067627
4.941857099533081,37.49774503707886,5.420029878616333,22.618188619613647,1.8579134941101072
4.927420616149902,37.4016432762146,5.377272367477417,22.17758059501648,1.8676881790161133
4.898582935333252,37.43412899971008,5.382262229919434,21.726338863372803,1.8728556632995603
4.956170320510864,37.56564545631409,5.358290672302246,22.746198654174805,1.058357000350952
4.908903121948242,37.41976809501648,5.345844984054565,22.249339818954468,1.8725826740264893
4.918623685836792,37.44302010536194,5.338773488998413,22.48514413833618,1.4815328121185305
4.965036869049072,37.5260283946991,5.378257513046265,22.386706590652462,1.8673055171966553
5.080498456954956,37.77883815765381,5.421287298202515,22.534891366958615,1.8792762756347656
4.93935489654541,37.46930265426636,5.350481271743774,21.523754358291622,1.858104467391968
5.0207359790802,37.64983320236206,5.4186110496521,21.976216793060303,1.8779006004333496
4.978074789047241,37.62024688720703,5.455464839935303,22.303980827331543,1.6355125904083252
4.92829442024231,37.49850368499756,5.42129921913147,21.839598894119263,1.860506534576416
4.959348917007446,37.510549783706665,5.44228982925415,21.6763219833374,1.867684841156006
4.899771690368652,37.39476680755615,5.3874804973602295,21.716591835021973,1.8776087760925293
4.904958963394165,37.371344566345215,5.400783538818359,21.431437015533447,1.8709521293640137
4.909024238586426,37.401336669921875,5.409827470779419,21.61935067176819,1.8688411712646484
5.006544589996338,37.629399061203,5.501422882080078,21.845728635787964,1.85941219329834
4.903970956802368,37.3821907043457,5.42925763130188,21.914695262908936,1.8550841808319092
4.988680601119995,37.66645574569702,5.528952360153198,22.12419295310974,1.8817481994628904
4.879808664321899,37.42297649383545,5.481867074966431,22.45471572875977,1.8588488101959229
4.971939325332642,37.67149710655213,5.524374961853027,22.621772527694706,1.8814561367034912
4.888694047927856,37.408689737319946,5.421059846878052,22.671200275421143,1.8740894794464111
4.9507036209106445,38.35945916175842,5.4557414054870605,22.08479905128479,1.8676578998565672
4.9846272468566895,37.59594917297363,5.506184101104736,22.604424476623535,0.3470325469970703
4.959263563156128,37.48635482788086,5.451288461685181,21.98285150527954,1.8725314140319824
4.959852933883667,37.51086211204529,5.4954445362091064,22.19254732131958,1.874492645263672
4.892016887664795,37.39481496810913,5.510704040527344,22.795727252960205,1.870927810668945
4.902717113494873,37.391491651535034,5.512307167053223,21.98801589012146,1.863854169845581
4.998491048812866,37.56566834449768,5.560673475265503,22.797649145126343,1.868546724319458
5.119001865386963,37.811606884002686,5.5691163539886475,22.822216510772705,1.8809552192687988
4.967535972595215,37.61761999130249,5.444682836532593,22.651514291763306,1.874539136886597
4.909916639328003,37.40682244300842,5.38634991645813,22.53555941581726,1.8745129108428955
5.010758399963379,37.62441682815552,5.449583292007446,22.559425830841064,1.877511501312256
4.895996332168579,37.39427065849304,5.361030340194702,22.388750553131104,1.8612773418426511
4.89859938621521,37.37566423416138,5.335568189620972,22.08256459236145,1.8721473217010496
4.888461589813232,37.36634945869446,5.341945171356201,22.44826054573059,1.8647098541259768
4.925685167312622,37.35546875,5.328336954116821,22.420339345932007,1.8567814826965332
4.945048093795776,37.443835496902466,5.332603693008423,22.413756847381592,0.9036026000976562
4.946699857711792,37.4107882976532,5.340123414993286,22.280221700668335,1.7268378734588623
4.926830768585205,37.47353553771973,5.34013295173645,22.45906233787537,1.8741397857666016
4.928660154342651,37.38607621192932,5.3208208084106445,22.236618518829346,1.8741014003753664
4.933605909347534,37.42964434623718,5.3429834842681885,21.96258783340454,1.004589319229126
4.934241533279419,37.43845081329346,5.336840391159058,22.25414752960205,1.8680646419525144
4.911981105804443,37.480164766311646,5.34276819229126,22.07726287841797,1.858823537826538
4.958025693893433,37.51839232444763,5.366376876831055,21.97416400909424,1.8622019290924072
4.957099437713623,37.422874450683594,5.38749098777771,22.01435613632202,1.864774703979492
5.219473600387573,37.86651802062988,5.563405990600586,22.07875084877014,1.8711390495300293
4.990753412246704,37.59210538864136,5.472165584564209,21.5983567237854,0.6524298191070557
4.918839931488037,37.411617279052734,5.399661540985107,22.49470829963684,1.876070022583008
4.928061008453369,37.42887210845947,5.448822259902954,22.08082604408264,0.7172048091888428
5.00773549079895,37.49535799026489,5.483972072601318,22.403175354003903,1.8736891746520996
5.0590314865112305,37.47874116897583,5.513020277023315,22.464135885238647,0.902301788330078
5.020491123199463,37.4860475063324,5.49754786491394,22.394107818603516,1.8629839420318604
5.041883230209351,37.47233510017395,5.470196962356567,21.98767924308777,0.7707791328430176
5.03908371925354,37.48011231422424,5.466760158538818,22.104898691177368,1.876002073287964
5.051379680633545,37.46269130706787,5.476778268814087,22.16520619392395,1.861721754074097
5.032404899597168,37.47164964675903,5.442729949951172,22.500903844833378,0.6274764537811279
5.041053771972656,37.480785846710205,5.4541285037994385,22.358412504196167,0.6670012474060059
5.047222852706909,37.47986459732056,5.442029714584351,22.11227583885193,1.8778536319732664
5.038908958435059,37.475783824920654,5.4753618240356445,21.58465027809143,1.8767125606536863
4.992103338241577,37.51177477836609,5.447044849395752,21.858932971954346,1.8781816959381104
4.962894678115845,37.519301891326904,5.446376323699951,22.213441371917725,1.874171257019043
4.934439659118652,37.50626087188721,5.442996263504028,21.767375230789185,1.8603649139404297
4.916291236877441,37.411030769348145,5.480461597442627,21.293435096740723,1.8811070919036863
4.949728488922119,37.40408372879028,5.415982484817505,21.41864538192749,1.8674893379211424
4.968158483505249,37.529165744781494,5.503680229187012,22.23986792564392,1.8703346252441408
4.934212923049927,37.39575695991516,5.424974203109741,21.772392988204956,1.875007152557373
4.950995683670044,37.441144943237305,5.553369760513306,23.229260206222538,1.8727693557739256
4.896217107772827,37.40752959251404,5.5291666984558105,23.31785273551941,1.877422571182251
4.905846118927002,37.41427302360535,5.438084840774536,22.576268434524536,1.8757624626159668
4.948968887329102,37.55821490287781,5.520458936691284,22.690937757492065,1.8659467697143557
4.9438700675964355,37.435336112976074,5.450584650039673,22.06283926963806,1.8636927604675293
4.8950278759002686,37.47573947906494,5.486818313598633,21.80501365661621,1.8762671947479248
4.919780969619751,37.44892334938049,5.478827953338623,22.128386974334717,1.8699159622192385
4.915946960449219,37.45245742797851,5.464149236679077,22.313759803771973,1.8672349452972412
4.988655090332031,37.53832387924194,5.4955666065216064,22.96534776687622,1.8755955696105957
4.954171657562256,37.540502309799194,5.4700164794921875,22.814371585845947,1.879753828048706
4.932311058044434,37.381335496902466,5.444952726364136,23.10163712501526,1.876359462738037
4.938982009887695,37.341328382492065,5.480550289154053,23.013220071792603,1.8707962036132812
4.891886949539185,37.356534004211426,5.521910905838013,22.10920810699463,1.8682825565338137
4.881567001342773,37.35107350349426,5.520950555801392,21.808984994888306,1.865474224090576
4.924819231033325,37.368513107299805,5.4926159381866455,21.963010549545288,1.85303258895874
4.922440528869629,37.36767649650574,5.558934688568115,21.951925039291385,1.8664703369140625
4.918367147445679,37.36897563934326,5.560556411743164,22.12141180038452,1.870640993118286
4.906731843948364,37.37895441055298,5.452214241027832,22.54571008682251,1.858421802520752
4.904440879821777,37.34017276763916,5.472779989242554,21.774141311645508,1.878262281417847
4.869499683380127,37.3385009765625,5.432291269302368,22.24580430984497,1.8750813007354736
4.89094877243042,37.36699533462525,5.446615695953369,22.05577850341797,1.878021001815796
4.881760120391846,37.36209225654602,5.392895936965942,21.960869789123535,1.8753669261932373
4.881049394607544,37.3995475769043,5.443121910095215,22.074537992477417,1.3425538539886477
4.914889335632324,37.4142210483551,5.507981777191162,22.39445424079895,1.876137971878052
4.930952072143555,37.40906882286072,5.547806739807129,22.21279978752136,1.8785626888275144
4.892625570297241,37.36670732498169,5.460094928741455,22.511779069900513,1.8715691566467283
4.899075031280518,37.37201476097107,5.460624933242798,21.907635927200317,1.8713223934173584
5.048928737640381,37.736579179763794,5.605121850967407,22.32170271873474,1.8712475299835205
4.909735918045044,37.35796141624451,5.536623239517212,21.824936151504517,0.4201622009277344
4.948387861251831,37.36977005004883,4.02987813949585,22.71960425376892,1.8765618801116943
4.896551847457886,37.35316276550293,5.517459869384766,22.94868278503418,1.8763296604156496
4.925547122955322,37.37375068664551,5.566484689712524,21.646873474121097,1.8803229331970217
4.901145696640015,37.38194036483765,5.472545146942139,22.293310403823853,1.8786628246307373
4.966689825057983,37.4989013671875,5.454944372177124,21.5848548412323,1.4667949676513672
4.927978277206421,37.50988221168518,5.506791830062866,22.738590955734253,1.877113342285156
4.92719292640686,37.43153786659241,5.427000999450684,22.375078916549683,1.880709648132324
4.932081460952759,37.368563652038574,5.408895969390869,22.25082731246948,1.8683867454528809
4.915078401565552,37.38467860221863,5.511805534362793,21.78900265693665,1.8669488430023191
4.9563634395599365,37.48020315170288,5.479852199554443,22.255236387252808,1.8732702732086184
4.9826154708862305,37.49876022338867,5.414065837860107,22.052879810333252,1.8632848262786863
4.969848394393921,37.515547037124634,5.47501802444458,22.538825750350952,1.866612195968628
4.952620267868042,37.402432680130005,5.401580572128296,22.22405362129211,1.8880515098571775
4.948275804519653,37.39361023902893,5.356268405914307,21.54601502418518,1.867018461227417
4.945403099060059,37.51985025405884,5.435548543930054,22.270155429840088,1.8763914108276367
5.005071401596069,37.62087893486023,5.506120681762695,21.77758741378784,1.882373571395874
4.8830976486206055,37.331616163253784,5.555632591247559,21.818287134170532,1.8626184463500977
4.919537305831909,37.36042666435242,5.564345121383667,21.417674779891968,1.8820996284484863
4.904836177825928,37.365941762924194,5.4748876094818115,21.854294300079346,1.880521535873413
4.9098060131073,37.365156173706055,5.535219192504883,22.876302242279053,1.8685033321380615
4.909792423248291,37.355836391448975,5.466710329055786,22.396639585494995,1.6345055103302002
4.926524877548218,37.35032844543457,5.456494092941284,22.645219564437863,1.862875699996948
4.896766424179077,37.38783025741577,5.4687581062316895,22.543752431869507,1.8734519481658936
4.916987419128418,37.405786991119385,5.48552942276001,22.87305998802185,1.8808245658874512
4.903515338897705,37.42495846748352,5.570638656616211,22.879149675369263,1.8861498832702637
4.9572343826293945,37.49611282348633,5.577101230621338,22.95061731338501,1.8848214149475095
4.888137578964233,37.37935829162598,5.547077178955078,22.256686210632324,1.8817641735076904
4.9626665115356445,37.496703147888184,5.547555685043335,21.76194643974304,1.8831400871276855
5.212618827819824,38.066328287124634,5.670538425445557,22.719579458236694,1.893601894378662
5.131373405456543,37.79046177864075,5.608048439025879,22.387659072875977,1.8884832859039309
4.8798909187316895,37.411571741104126,5.479435205459595,22.289232969284058,1.878666639328003
4.939863681793213,37.477766036987305,5.536435127258301,22.20829439163208,1.8844051361083984
5.178082466125488,37.97877740859985,5.64828085899353,22.41980218887329,1.8899900913238523
4.945535898208618,37.594871520996094,5.574910879135132,22.1051983833313,1.8883023262023928
4.940119504928589,37.51132273674011,5.515674114227295,21.98482131958008,1.873608112335205
4.953658819198608,37.53231930732727,5.518484354019165,22.113749027252197,1.8848764896392824
5.003395318984985,37.639155626297,5.551005840301514,22.36387610435486,1.8771119117736816
4.971282482147217,37.55360150337219,5.53226637840271,22.28062748908997,1.8650414943695068
4.929597854614258,37.41816973686218,5.427837610244751,22.168598890304565,1.8755090236663816
4.913390636444092,37.43615698814392,5.432847738265991,22.393513202667236,1.8799619674682615
4.879312992095947,37.43239378929138,5.494995832443237,22.724982738494873,1.866542100906372
5.122054576873779,37.845274448394775,5.598825216293335,22.651954650878903,1.5211806297302246
5.190670013427734,38.11930179595947,5.742300748825073,22.833117485046387,1.8927700519561768
4.901684045791626,37.36867117881775,5.539224624633789,22.071687936782837,1.8807704448699951
4.8902270793914795,37.42759299278259,5.559712648391724,21.997400283813477,1.8761982917785645
4.921794414520264,37.55886173248291,5.614389181137085,22.324137926101685,1.8719298839569092
4.879639148712158,37.343665599823,5.450202226638794,21.97173118591309,1.881275653839111
5.091776609420776,37.80321264266968,5.5958075523376465,22.21039915084839,1.8880515098571775
4.9302191734313965,37.41944456100464,5.396378755569458,21.65199565887451,1.8807377815246584
4.876007318496704,37.38263654708862,5.45260763168335,21.744457483291622,1.8898131847381592
5.01833963394165,37.606398582458496,5.524673938751221,21.347930908203125,1.874772548675537
5.006781816482544,37.5850191116333,5.45865273475647,22.547051191329956,1.8809597492218015
4.959167003631592,37.51064467430115,5.447101831436157,22.149452924728394,1.872772455215454
5.157224178314209,37.94885778427124,5.578429698944092,23.036070585250854,1.8711216449737549
4.887474775314331,37.378753900527954,5.4120869636535645,22.164681434631348,1.8596906661987305
