prune6,prune,quantizef8,prune4,quantize,quantize4,none
12.617790460586548,21.313907623291016,8.061124801635742,20.730963230133057,17.317424774169922,16.582071781158447,12.737210750579834
14.02248501777649,20.660377502441406,8.210674047470093,21.6382896900177,16.488611459732056,14.658143758773804,12.977129936218262
13.175121068954468,20.699161052703857,7.9409613609313965,20.652073860168457,16.629365921020508,25.149290561676025,13.08907175064087
12.500904321670532,21.12656021118164,7.853032827377319,20.15196204185486,15.997734785079956,16.50564742088318,12.895633220672607
12.697922229766846,20.49113965034485,8.050405740737915,20.64172625541687,15.833550214767456,16.415621280670166,13.018702268600464
12.94013500213623,20.932063817977905,8.07588267326355,20.12792181968689,16.852588653564453,17.258240461349487,12.89889931678772
12.555111646652222,20.29746961593628,7.943772554397583,20.0954487323761,15.62985372543335,17.021270275115967,12.75574016571045
11.72664213180542,20.878370761871334,7.989192485809326,20.335692405700684,16.732925176620483,16.96473002433777,12.607723712921144
12.807036876678469,16.450167894363403,7.87310266494751,20.87106037139893,17.03077983856201,18.60793972015381,12.501545190811155
12.825928211212158,12.723155975341797,8.010475635528564,20.723376274108887,17.689069986343384,17.6343412399292,13.176805019378662
12.452383279800417,11.965624809265137,8.180187702178955,19.9339337348938,17.072721242904663,17.840693950653076,12.391931533813477
12.917314291000366,11.942627429962158,8.280582666397095,21.844605207443237,17.349170207977295,14.20368504524231,12.87761616706848
13.958850622177124,11.635069131851196,8.069960117340088,21.277161836624146,16.197043418884277,17.437463521957397,12.6011381149292
13.180021286010742,11.274516820907593,8.082461595535278,20.580950260162354,16.734474420547485,16.512874841690063,13.886818647384644
14.387491226196287,11.504350423812866,8.23745846748352,20.269380807876587,17.384177207946777,17.6279079914093,12.149199962615969
12.473124980926514,11.334286451339722,8.229575634002686,20.096993446350098,16.44208288192749,18.168986797332764,13.09835934638977
13.659744262695312,11.596115589141846,7.964545726776123,20.709875345230103,16.211978673934937,14.931708574295044,13.464622974395752
13.039600372314451,11.924531936645508,8.254887104034424,20.31068706512451,16.192041873931885,17.364043474197388,12.441619634628296
11.900110006332396,11.875458717346191,7.92522120475769,20.775371551513672,17.736434936523438,16.965656042099,12.843248128890991
16.0646071434021,11.991466283798218,8.00383448600769,20.83703851699829,18.473286390304565,17.035919904708862,12.695611476898192
13.751403570175173,11.951671600341797,7.911758422851563,20.53989815711975,16.675442457199097,17.023513793945312,12.806400299072266
13.27587866783142,12.08473801612854,8.05217981338501,19.97164535522461,17.888151168823242,17.811649084091187,12.654658555984495
12.5413920879364,11.947849035263062,8.094602108001709,19.68854022026062,16.105952501296997,17.61390781402588,13.169812202453612
12.947293043136597,12.151211977005005,8.043935298919678,20.04848051071167,17.17121386528015,16.807816982269287,12.432071685791016
13.116999864578249,12.453479051589966,8.319343090057373,20.090015172958378,19.054360151290897,15.693166732788086,12.692272901535034
14.229676485061646,12.378465175628662,8.311408281326294,20.54622602462769,17.099656105041504,17.654180765151978,12.856347560882568
12.408143520355225,12.25972056388855,8.647651195526123,20.88280439376831,17.43428134918213,16.310580015182495,13.070008993148804
12.741236925125122,12.536226511001589,8.106982946395874,20.567941427230835,15.7855486869812,17.0057590007782,12.918951749801636
12.8231942653656,12.247029066085815,8.349260091781616,20.220271587371823,17.22798728942871,12.701210737228394,13.54097843170166
11.883037090301514,12.439634084701538,8.29766845703125,20.034419298171997,16.65360426902771,12.7286376953125,12.587888240814207
12.340030193328856,13.216423034667969,8.303845882415771,19.96189045906067,17.268227338790894,13.01397967338562,12.797126054763794
13.775825262069702,12.80744194984436,8.254291772842407,21.12362241744995,17.51848006248474,11.714941263198853,13.006336450576782
13.081762552261353,13.07648491859436,8.092385530471802,20.233882904052734,16.407622575759888,13.493898630142212,12.296124696731567
13.231823682785034,12.59819507598877,8.084774255752563,20.218586921691895,17.00704050064087,11.542030572891235,13.51131010055542
13.158721446990969,12.563126802444458,8.124078035354614,20.132485389709473,16.324267864227295,12.793422222137451,12.957059383392334
12.213029384613035,12.427391767501833,8.386067390441895,19.806762218475345,16.7424476146698,13.770241498947144,13.663550853729248
13.76844573020935,12.38570523262024,8.377348184585571,20.268439769744873,16.336556673049927,13.009233236312866,12.47768783569336
12.476048231124878,11.696155309677124,8.261462450027466,20.95429635047913,16.790972471237183,11.786014795303345,12.947474241256714
13.891252756118774,11.556929349899292,8.197758436203003,20.799867153167725,17.760856866836548,14.471275091171265,13.008821487426758
12.16099214553833,11.90522599220276,8.106284618377686,20.289924383163452,16.017279386520386,12.780447483062744,12.931965351104736
12.857549667358398,11.899707317352297,8.589040517807007,21.039928436279297,16.901851892471313,15.078948974609377,12.70898723602295
13.014113903045654,12.24955940246582,8.378185272216797,21.23990559577942,17.59461498260498,14.239956855773926,13.0191330909729
12.952736139297484,12.299759864807127,8.067243099212646,20.718300580978394,16.5305438041687,13.209537744522097,12.659532070159912
13.067050695419312,12.35805869102478,8.125366926193237,19.960304737091064,18.911795139312744,13.519807815551758,13.46526575088501
12.639262914657593,12.54229474067688,8.071920156478882,21.138025760650635,17.116564989089966,14.829302549362184,12.56946611404419
12.222092390060425,12.558895349502563,8.194699048995972,21.337383270263672,16.367789030075073,13.852046251296995,12.7643301486969
12.6343355178833,12.213530540466309,8.107616662979126,20.939433574676514,16.724984407424927,11.48152208328247,13.411303281784058
12.962300539016724,12.300560712814333,8.199689388275146,20.08057546615601,15.999088525772097,14.095710515975952,13.544578313827516
13.447051525115969,12.444646835327148,8.210849523544312,21.250772953033447,16.204160928726196,13.314448356628418,13.17920184135437
12.436738967895508,12.060217142105104,8.255525827407837,21.08437871932983,17.302242040634155,12.390283823013306,13.456986904144289
12.96113634109497,11.707221508026125,8.427193403244019,20.545978307724,15.821403980255129,13.623744249343872,12.38584589958191
12.772871255874634,11.829303979873655,8.353879451751709,20.180229425430294,15.4525887966156,13.826983213424684,12.470752954483032
13.604841470718384,11.73257064819336,8.366954565048218,20.78935933113098,17.618043184280396,13.077828645706177,11.892828702926636
14.880136728286743,12.115704774856567,8.16605257987976,20.502646446228027,16.157872676849365,12.443839073181152,12.90579390525818
12.131914377212524,12.119553565979004,8.057215213775635,21.02459216117859,16.358332872390747,13.184251308441162,12.177056550979614
13.50641632080078,12.12870192527771,8.20352816581726,20.336593627929688,17.149449586868286,13.77706241607666,13.695149898529053
13.023004293441772,11.803719520568848,7.923348426818848,21.910276174545288,14.769529819488524,11.803159952163696,13.798247337341309
13.738362312316896,11.882166862487791,8.14771294593811,20.554815530776978,16.533490657806396,13.762303590774536,12.654052019119264
14.027415752410889,12.011831045150757,8.07692837715149,20.699973106384277,16.70185089111328,14.48957133293152,12.349775552749634
12.974905967712402,12.041223287582396,8.19269585609436,20.581958293914795,17.2319118976593,13.136445999145508,13.00779390335083
12.010767936706545,11.990039587020874,8.118680000305176,20.676722049713135,16.770413637161255,11.792680978775024,12.62432622909546
12.58673620223999,12.06079626083374,8.219084024429321,20.57668924331665,16.878145217895508,11.400129556655884,12.034400701522827
12.849868535995483,12.30423617362976,8.168832540512085,19.66573190689087,17.634796857833862,13.148468017578123,13.08401584625244
13.136549949645996,12.425962448120115,8.263406991958618,19.632997035980225,16.362115383148193,12.24710202217102,12.80991530418396
13.094903707504272,12.782716274261476,8.374729871749878,20.55068945884705,16.41305708885193,14.904290437698364,13.340244054794312
13.462263822555542,12.636279344558716,8.098292350769043,19.497555255889893,15.091861486434937,12.769965887069702,13.094524383544922
13.90547490119934,13.19185709953308,8.108514547348022,20.325820446014404,16.88957452774048,12.32099151611328,14.14892578125
12.975041627883911,12.864141702651978,8.258549928665161,20.201215267181396,16.466463804244995,14.226483345031738,12.339509963989258
12.495063304901125,12.816828966140749,8.106536149978638,20.345199823379517,16.147395133972168,12.599475145339966,11.65524196624756
13.11385178565979,12.666494369506836,8.180428743362427,19.977349042892456,16.817384004592896,13.065575361251833,12.90161657333374
14.026227712631226,12.333620071411133,8.219993114471436,19.99423384666443,16.87579035758972,12.741408348083496,13.227792978286743
12.487890481948853,12.378106832504272,8.241627931594849,19.66059970855713,17.312798976898193,13.144886016845703,13.466763496398926
12.294872283935549,12.00454831123352,8.2391676902771,20.237188816070557,17.047683000564575,13.444308042526243,13.480991125106812
12.895795106887816,12.595032215118408,8.023123979568481,19.916038990020752,15.956559896469116,11.615626573562622,13.575274467468262
11.978021383285522,12.722524166107178,8.145007610321045,20.584774017333984,15.965456485748293,14.480892896652222,11.936145544052124
13.307154655456545,12.593517780303957,8.308503866195679,20.69295907020569,16.579352378845215,12.667416334152222,13.034714937210085
13.490018606185911,12.697556257247925,8.30261778831482,19.461683750152588,17.078855752944946,11.801334619522097,11.669729471206663
13.249667406082152,12.29453945159912,8.256755828857422,19.455695390701297,17.948741674423218,11.675885915756226,13.22984743118286
13.717687368392944,13.081480503082275,8.241988897323608,20.19816541671753,15.85373330116272,13.291612386703491,12.503953218460085
12.200408935546877,13.158734560012816,8.29929232597351,19.34562516212463,16.85673952102661,13.962591648101808,12.965907573699951
11.952874183654783,12.543439388275146,8.322437286376953,19.40661334991455,17.95071768760681,12.88994026184082,14.04266905784607
13.675920486450195,12.532840967178345,8.029919385910034,19.781410455703735,15.964170455932615,12.64491581916809,13.073878288269045
12.56320571899414,12.815767049789429,8.301973581314087,19.49655032157898,17.309121131896973,12.02763295173645,13.282096862792969
11.935898780822754,12.709308862686155,8.110188484191895,18.975534200668335,16.87122344970703,13.599353075027466,12.13588809967041
12.335144758224487,12.58199167251587,8.0603346824646,20.180781602859497,17.722518920898438,11.824186086654665,13.134673833847046
13.708845615386965,12.99892258644104,7.963688373565674,20.288989305496216,16.62721824645996,12.772959232330322,13.05094313621521
13.0368390083313,12.930118083953856,8.402292013168335,20.38920211791992,16.621827840805054,11.753100395202637,12.660717248916626
12.59091305732727,12.75814127922058,8.302440881729126,20.19033193588257,15.372839450836182,14.49680471420288,12.414292335510254
12.980663299560549,12.823096513748167,8.124189615249634,19.73712706565857,16.329388856887817,11.671450853347778,13.96389889717102
12.828079223632812,12.971374273300173,8.26084041595459,21.063024759292603,17.459022998809814,14.634766340255736,13.96318769454956
12.558785676956177,12.574697017669678,8.02625298500061,19.948349475860596,16.896934986114502,12.512616157531738,12.885138273239136
12.34930181503296,12.677193880081177,8.237040758132935,19.97119188308716,17.25972270965576,13.75044846534729,12.885040521621704
12.19628643989563,12.626856565475464,8.09133768081665,18.534250497817993,16.2364604473114,11.979721546173096,13.385466814041138
13.570407390594482,12.19984745979309,8.155492782592773,19.42093849182129,16.09861969947815,12.643470764160156,13.87953281402588
11.66983437538147,11.963296890258787,8.832373857498169,19.689733266830444,15.215063571929932,14.011781692504885,13.02825164794922
12.799777746200562,12.318834066390991,8.085951328277588,19.60930013656616,17.442683458328247,11.446923732757568,13.705877780914308
13.0287823677063,12.768800258636476,8.373552799224854,19.65704870223999,16.802989959716797,14.04119086265564,13.121860265731812
12.54788088798523,12.483253955841064,8.089850187301636,19.183185338974,17.08122730255127,12.791356563568115,12.599703311920166
13.42016100883484,12.400538206100464,8.693662405014038,19.98438835144043,16.746482849121094,14.895009756088257,12.974740266799929
12.813482284545898,12.540977239608765,8.420842170715332,20.480891942977905,16.479407787322998,11.66003394126892,12.784342288970947
12.679721117019652,12.496641159057615,8.295537948608398,19.753355979919434,17.44007110595703,12.76666784286499,12.293993711471558
12.79387664794922,12.08023738861084,8.177312850952148,20.183038473129272,19.266818523406982,13.684507846832275,13.453231573104858
13.135075569152832,11.689668893814089,8.180951356887817,20.474493265151978,17.784244775772095,14.395593643188477,12.851804494857788
12.228530645370483,11.65759301185608,8.238097429275513,19.88484811782837,16.683091640472412,12.742283821105955,12.47937560081482
13.94403314590454,11.765620470046995,8.034854412078857,19.920439958572388,17.41376495361328,13.816147327423096,13.470592498779297
12.670106410980225,12.110185623168944,7.9686279296875,19.35621476173401,16.749030351638794,13.6881365776062,13.581453323364258
12.64986252784729,11.911378860473633,8.351826190948486,20.278003454208378,15.522442102432253,14.08905267715454,13.525169134140016
12.957711696624756,11.463764905929564,8.40360951423645,20.10686612129211,18.592931985855103,11.67824387550354,13.147993087768556
13.620685815811155,11.18046808242798,8.002191305160522,20.256511211395264,16.851374626159668,11.512603282928469,12.987865924835203
12.937074899673462,11.14728307723999,8.323004007339478,20.673890590667725,17.41654872894287,14.424931526184082,12.537036657333374
12.492653369903564,11.00654125213623,8.078407764434814,20.94610595703125,18.87998628616333,15.194523096084597,12.306275606155396
14.381786823272703,11.155084133148192,8.36697006225586,21.215352773666385,16.03617238998413,13.056111812591553,12.432764768600464
11.999413013458252,11.207022905349731,8.190838813781738,20.713322401046753,16.161686182022095,13.572301387786863,12.965121984481812
13.019987106323242,11.17919111251831,8.183509826660156,21.50138235092163,16.407350063323975,12.76344108581543,13.481224536895752
13.167072296142578,11.286648750305176,8.51509141921997,20.59328532218933,16.126641273498535,13.690924882888794,12.466872692108154
12.44418978691101,11.259561777114868,8.36026644706726,20.0732421875,16.84223747253418,12.03260350227356,13.279183387756348
13.143861532211304,11.58489990234375,8.132951974868774,19.73826026916504,16.937864065170288,12.570855855941772,13.688379049301147
13.551445484161375,12.350200891494753,8.086240291595459,19.564751148223877,16.354801893234253,13.552034616470335,12.368989944458008
13.230040073394775,12.07675814628601,8.415910959243774,20.323853015899655,17.48181414604187,12.926353693008425,12.374736785888672
12.380988597869871,12.050028324127195,8.45031476020813,20.331926822662354,16.56721591949463,12.923269271850586,14.809556245803831
13.06408953666687,11.411576747894289,8.36529803276062,20.69773030281067,16.689983129501343,13.149274826049805,13.152992725372314
12.130838871002195,12.356777906417848,8.218935489654541,20.812519788742065,17.831100940704346,13.271726846694946,12.75861406326294
12.65845251083374,12.25060248374939,8.144633531570435,20.572590589523315,16.627609729766846,12.594284296035768,12.875157833099363
14.183192491531372,12.06412959098816,8.289548397064209,20.750150442123413,16.65557289123535,13.911360502243042,12.074739694595335
13.68833303451538,11.561646699905396,8.558182716369629,19.711883306503296,16.667134761810303,13.86338233947754,12.48813271522522
13.502439498901367,12.278455972671509,8.357902765274048,20.69488263130188,17.438904285430908,13.962549686431885,12.34812593460083
13.237135648727415,11.77385401725769,8.543086528778076,20.724634170532227,18.162094831466675,12.559104919433594,13.526832342147827
12.243818759918211,11.660102367401125,8.07538366317749,19.265013933181763,16.67972755432129,13.862327337265016,13.16183304786682
12.88440990447998,11.809892177581789,8.118183851242065,19.69537591934204,16.84044575691223,13.35321307182312,13.076481580734251
13.63116979598999,12.01141595840454,8.044955015182495,20.902304887771606,16.298893690109253,12.29565691947937,12.929690599441528
13.147326707839966,11.914862632751465,8.238798141479492,20.181925773620605,16.809277772903442,13.316020488739014,12.975529909133911
12.57082486152649,11.854531526565552,8.092973709106445,19.891016721725464,17.022010803222656,15.12829041481018,13.40226435661316
11.689441204071043,12.06157374382019,8.440115690231323,19.767322063446045,16.769885301589966,13.53938913345337,12.240366220474243
12.61313509941101,11.996759176254272,8.377687215805054,19.28979229927063,16.584571599960327,12.916496515274048,11.665750741958618
13.252562046051024,12.327778816223145,8.188026905059814,19.676493883132935,16.31467628479004,12.372742176055908,13.309030771255491
13.500892400741575,12.385266542434692,8.593024730682373,19.51419234275818,17.002002000808716,13.27882432937622,13.612896919250488
13.546656131744385,12.393518447875977,8.411878108978271,20.275833129882812,20.114087104797363,13.72718334197998,12.494314193725586
13.347970724105837,12.292890310287476,8.237629652023315,18.21725344657898,16.727566480636597,13.004212856292725,12.812146663665771
13.710503578186035,11.885953903198242,8.304117202758789,12.629358768463137,16.610957860946655,13.010181903839111,12.668426513671877
12.969876050949097,12.124003410339355,8.047865629196167,12.24065923690796,17.225094318389893,14.22546124458313,12.705801010131836
13.334492683410645,12.367748975753784,8.377235651016235,12.348026275634766,16.512489795684814,14.68608546257019,12.459657669067385
12.578971147537231,12.53391456604004,8.138822555541992,12.470312356948853,16.859532833099365,11.85386037826538,13.328490257263184
13.504831314086914,12.80399775505066,8.394662141799927,12.007524728775024,17.001633882522583,13.891809701919556,12.478829383850098
12.915422916412354,12.549736738204956,8.164764165878296,12.16957139968872,17.252708435058594,14.725939273834229,12.55493712425232
12.807782173156738,12.76199436187744,8.029161930084229,16.2766432762146,16.511643886566162,12.50023365020752,12.388826847076416
12.509564876556396,12.574511528015137,8.081448078155518,17.49928617477417,17.13757348060608,12.895994424819946,12.470870733261108
13.324299335479736,12.467726945877075,8.444584369659424,18.405218601226807,16.76945209503174,14.734287023544312,12.791471004486084
12.921082735061646,12.583184003829956,8.147245645523071,19.394970655441284,15.696224689483644,13.05524969100952,13.800576210021973
13.097584247589111,12.526302576065063,8.214684247970581,21.037500143051147,18.016061544418335,13.953686475753784,12.165594100952148
12.210669994354248,12.336867094039915,8.001543283462524,20.884320735931396,15.971518754959106,11.582714319229126,12.270195484161375
12.708701372146606,12.397658348083496,8.251577854156494,19.936628818511963,16.09659218788147,13.87752628326416,12.766220092773438
12.811352968215942,12.935638189315796,8.437052726745605,20.53569507598877,17.918664932250977,13.780955076217651,12.373197555541992
13.676223039627075,12.62812638282776,8.147764921188354,21.003793954849243,16.42055058479309,11.910423517227173,13.313059091567991
13.559393405914308,12.48538303375244,7.961157321929932,20.93477487564087,16.3309645652771,11.39421534538269,12.474215745925903
13.40384840965271,12.716712713241575,8.282117366790771,21.864372491836548,16.870185613632202,14.249584913253784,13.21217942237854
14.294022798538208,12.82240104675293,8.194591045379639,20.21756601333618,17.395586252212524,12.96661639213562,13.327720880508425
13.398885488510132,12.918264865875244,8.289275646209717,21.329618453979492,17.473484754562378,14.996136665344238,12.916014671325684
13.387264490127563,13.040526390075684,8.343956470489502,20.464170932769775,15.339207649230955,13.28891110420227,13.3394615650177
13.14768385887146,13.000550985336304,8.395756483078003,20.80752420425415,16.2164044380188,14.699694633483888,12.972693920135498
15.027161121368408,12.691028356552124,7.994553327560425,20.05770063400269,16.12248468399048,11.218590259552002,12.360684394836426
12.023518800735474,12.623648881912231,8.064779996871948,20.81527352333069,16.466639518737793,11.978541612625122,13.048755168914797
11.691304922103882,12.752076387405396,8.095993041992188,20.392085552215576,17.152343273162842,13.43942642211914,12.835058450698853
13.750110387802124,12.769697666168211,8.119752407073975,21.182451725006104,16.68036127090454,13.235801696777344,12.686668157577516
13.507967233657835,12.856000661849976,8.331642627716064,20.62191414833069,17.285624265670776,13.589077711105348,13.302724599838257
12.768726587295532,12.545286178588867,8.147783279418945,20.92902708053589,16.7209312915802,14.464956760406494,12.33188533782959
12.374005317687988,13.01138401031494,7.898874282836914,21.812131881713867,16.516177892684937,14.114632606506348,10.966476440429688
11.409177780151367,12.923823356628418,8.1451096534729,21.427438974380493,16.57729148864746,15.224678993225098,11.920975685119627
13.013271808624268,12.776741981506348,8.123867511749268,21.93992519378662,16.922050952911377,11.560669898986816,12.39304494857788
13.658774375915527,12.898985624313354,8.120900392532349,20.920576572418213,16.09563398361206,13.784019231796265,12.211877584457396
13.9754536151886,13.199198246002195,8.344833374023438,20.51208019256592,17.233017206192017,11.54620122909546,12.917834043502808
13.623438358306885,12.768450021743774,7.922708988189697,19.632160902023315,16.933582544326782,12.428589582443236,12.873083591461182
13.048784255981444,12.466869354248049,8.258957862854004,20.44413733482361,16.606508493423462,13.805307388305664,12.123293399810793
13.057210206985474,12.038058519363403,8.36235785484314,19.77453064918518,16.668059825897217,12.861125230789185,11.695806503295898
13.651440858840942,12.11353611946106,7.946063756942749,19.500978708267212,15.414124250411987,13.777565479278564,12.08118724822998
11.946102857589722,12.270981788635254,8.117682933807373,21.169639348983765,16.789736032485962,13.509188175201416,12.317733764648438
13.289767503738403,11.974051475524902,8.096007585525513,20.90826392173767,16.27382802963257,11.995455026626589,13.144275426864624
12.07413387298584,12.097074747085571,8.121477603912354,21.0208683013916,16.65560531616211,14.288357019424438,13.080583095550535
13.204248666763306,12.412617921829224,8.033379793167114,21.014167308807373,16.0033962726593,11.731168031692505,12.50123929977417
12.186684846878052,12.586493253707886,8.208841562271118,20.12962055206299,17.61895179748535,13.0965576171875,12.356985807418823
12.085999250411987,12.840943098068236,7.987779855728149,20.85935759544373,16.280688524246216,13.035729885101318,13.950769662857056
12.075339078903198,12.418120861053469,8.136575698852539,19.955615997314453,16.200339555740356,13.626561641693115,12.16594672203064
13.636394262313845,12.344265699386597,8.1094970703125,20.682640552520752,17.250860929489136,13.010395050048828,12.90508508682251
12.58989715576172,12.418107986450195,8.401630640029907,20.134538173675537,16.348105907440186,12.747472763061523,13.115814924240112
12.75199031829834,12.428834915161133,8.110722541809082,20.67235779762268,17.085126876831055,13.157197952270508,12.744839668273926
13.640785217285156,12.14584994316101,8.24308705329895,20.378944873809814,17.61821222305298,14.678484916687012,12.75172996520996
13.262479305267334,12.227009534835815,8.086016178131104,19.984893083572388,16.442689657211304,13.225480794906616,13.17624306678772
14.288797855377195,12.556763172149658,8.142719745635986,19.897621870040897,16.106747150421143,13.598961114883425,12.477816104888916
13.318824052810667,12.591727018356323,7.910933256149292,20.191392183303833,17.227124452590942,14.065666913986206,12.742419958114624
13.57379674911499,13.011518001556396,8.232735633850098,19.555724143981937,16.012088298797607,13.942259788513184,12.69831681251526
13.14121389389038,12.730047941207886,8.11646294593811,20.124515533447266,17.65633273124695,12.401520252227783,13.61729645729065
13.464205026626589,12.336794137954712,8.0593421459198,19.693114280700684,17.513097286224365,11.879576683044434,13.485321760177612
13.528619289398192,12.420551776885986,8.096100807189941,20.511669635772705,17.1359543800354,12.687127113342283,12.86761236190796
12.554087162017822,12.175912380218506,8.102841854095459,19.763689517974857,16.981332302093506,12.894642114639282,12.180919885635376
13.506232738494871,12.058552742004396,8.399563550949097,19.801479816436768,17.38999652862549,12.596264839172363,13.17815113067627
13.666224002838137,12.005714893341064,8.379386901855469,20.364546060562137,15.008812427520752,14.44902729988098,12.280243635177612
12.365955352783203,11.97168231010437,8.14169192314148,20.645562887191772,17.805012464523315,14.970346689224243,14.934058666229248
13.594066619873049,12.441680908203123,8.363731861114502,20.945197582244873,18.158222436904907,13.270713329315186,13.607075452804564
12.294204473495483,12.83562970161438,8.070082426071167,20.2755868434906,16.529040813446045,11.683477401733398,13.052567481994627
13.276539325714111,12.795089483261108,8.084756851196289,20.68399691581726,16.666510820388794,14.017616748809814,13.316360235214232
12.88949966430664,12.848990678787231,8.37286114692688,20.941134691238403,17.592562198638916,12.34046459197998,12.636486053466797
12.572210788726808,13.027438402175903,8.274889469146729,20.30110001564026,16.43090033531189,13.10180640220642,12.326979875564575
12.932742595672607,13.299924612045288,8.2088143825531,20.653247833251953,17.00046944618225,12.448816061019896,14.951311588287354
12.243829488754272,12.807560443878174,7.9354376792907715,20.02328658103943,16.71497917175293,14.000177145004272,13.344175338745115
12.535840272903442,12.7566339969635,8.128480434417725,20.489154815673828,17.341918230056763,13.731841325759888,12.494980335235596
13.932275772094728,14.279160022735596,8.184406518936157,20.485416650772095,16.34485650062561,13.463146448135376,13.047151565551758
