distil,none,prune4,qint8,prune6,prune2,qint4,qfloat8
2.092967987060547,13.141262531280518,8.364557027816772,10.799918174743652,8.210849523544312,8.438156127929688,9.28206181526184,8.907293796539307
2.032505989074707,13.016173124313354,8.262052059173584,10.61464786529541,8.1170175075531,8.383442878723145,9.231554746627808,8.866878747940063
1.9033851623535156,13.621044874191284,8.086998462677002,10.320636749267578,7.979760408401489,8.19057035446167,9.101174592971802,8.758168935775757
2.070033550262451,11.014927387237549,8.320955991744995,10.705759286880491,8.15345811843872,8.372742176055908,9.24065375328064,8.895445346832275
1.9037935733795168,11.410413026809692,8.093027114868164,10.312166929244995,7.954570055007935,8.23046088218689,9.086242198944092,8.746138572692871
1.828518629074097,10.204851865768433,7.982485055923462,10.169936180114746,7.877275228500366,8.136943101882935,9.0011625289917,8.67541217803955
2.0888400077819824,10.208879470825195,8.319480419158936,10.785817861557009,8.20768141746521,8.412447214126587,9.281699419021606,8.91495418548584
1.8535311222076416,13.63836431503296,8.016473770141602,10.218569993972778,7.834722518920898,8.210915803909302,9.058187484741213,8.70256757736206
1.891263961791992,8.925450086593628,8.041937351226807,10.282859563827516,7.858968019485474,8.179169654846191,9.076807260513306,8.73522400856018
1.9074177742004397,9.012380599975586,8.101377487182617,10.364208936691284,7.874921321868896,8.27886700630188,9.095524072647097,8.758897304534912
1.9153382778167725,8.947647333145142,8.097085952758789,10.34391474723816,7.864351987838745,8.278956413269043,9.084512710571287,8.750389814376831
2.0088067054748535,9.00763750076294,8.17457914352417,10.542954206466677,8.030396699905396,8.279157876968384,9.178460121154783,8.848225116729736
1.8726646900177,8.82995319366455,8.017691612243652,10.259765148162842,7.851150512695312,8.196578025817871,9.04361367225647,8.72473406791687
1.8323862552642824,8.798608779907227,7.986222982406616,10.1869535446167,7.779250383377075,8.101736068725586,9.01032543182373,8.678675413131714
2.080775260925293,9.59133505821228,8.350395441055298,10.76854419708252,8.121152877807617,8.441676139831543,9.26928424835205,8.921108961105347
1.839999437332153,11.173346519470217,8.02242660522461,10.246400833129885,7.734022378921509,8.133774995803833,9.027708768844604,8.70956563949585
1.9197535514831543,8.993631601333618,8.089473724365234,10.339422225952148,7.760046720504761,8.238073110580444,9.1202712059021,8.775388240814209
1.8822340965270996,8.994247436523438,8.071678638458252,10.248977422714232,7.772058725357056,8.187875986099243,9.025064706802368,8.767197608947754
1.9070968627929688,8.923290491104126,8.098617553710938,10.317267417907717,7.8376076221466064,8.202112197875977,9.079020500183104,8.782458543777466
1.8558835983276367,9.079208135604858,8.027469635009766,10.227060317993164,7.772866487503052,8.175927877426147,9.058793306350708,8.7472562789917
1.9189770221710205,12.544168710708618,8.081841468811035,10.350476026535034,7.797023773193359,8.22252106666565,9.108925580978394,8.798323392868042
1.9155158996582031,11.200801372528076,8.074781894683838,10.305948972702026,7.801556587219238,8.158888816833496,9.06164836883545,8.798825025558472
1.9206383228302,10.540313720703123,8.084980487823486,10.354129552841188,7.8301520347595215,8.281079292297363,9.086341619491575,8.810476064682007
2.057438850402832,16.36958885192871,8.29621958732605,10.67436170578003,8.06130838394165,8.542256593704224,9.24993109703064,8.923698425292969
1.9898412227630615,21.373214721679688,8.186562061309814,10.52002453804016,7.998739004135132,8.399576663970947,9.20575499534607,8.882646083831787
1.8850688934326172,11.103286981582642,8.038541555404663,10.313207387924194,7.806772470474243,8.401500701904297,9.068461894989014,8.786489486694336
1.9222817420959473,9.055797338485718,8.084608554840088,10.349596977233888,7.830968856811523,8.445308923721313,9.06944751739502,8.814692497253418
2.162043571472168,9.252649307250977,8.523871660232544,11.007119178771973,8.257792234420776,8.76550006866455,9.300402164459229,9.012378215789797
2.5629026889801025,10.143261909484863,9.760564804077148,12.602503299713137,9.600570440292358,9.897900342941284,10.241523504257202,9.847918033599854
2.0179283618927,9.225193977355955,8.220234155654907,10.650782585144045,7.926032543182373,8.507555484771729,9.202454090118408,8.906311273574829
1.9663856029510496,9.221759796142578,8.135391235351562,10.472979545593262,7.914208889007568,8.44716501235962,9.166347980499268,8.872438430786133
1.9497082233428955,9.117056846618652,8.158697843551636,10.385902643203735,7.932378053665161,8.231738805770874,9.074294805526732,8.842033624649048
2.2572240829467773,9.432610511779783,8.744256019592285,11.304233074188232,8.500483512878418,8.806665658950806,9.475786924362184,9.148035287857056
2.011988639831543,9.306795835494995,8.25278377532959,10.545345544815063,7.951185941696167,8.35855507850647,9.182041883468628,8.91595458984375
2.234346389770508,9.3550124168396,8.70639967918396,11.228364706039429,8.479674339294434,8.732236862182617,9.48405408859253,9.102699279785156
1.876678705215454,8.997345447540283,8.03617811203003,10.169536590576172,7.76753830909729,8.153990507125854,9.117830991744995,8.77312970161438
2.011958122253418,9.137468814849854,8.17735505104065,10.51525855064392,7.942781686782837,8.285695552825928,9.209936618804932,8.879558324813843
1.9425241947174072,9.045595407485962,8.095939874649048,10.330151796340942,7.900057554244995,8.165808200836182,9.09204626083374,8.75509786605835
2.493272304534912,9.940762519836426,9.50257658958435,12.26366114616394,9.32895302772522,9.523504734039308,10.0238938331604,9.611879587173462
2.0113515853881836,9.112968921661375,8.18650507926941,10.466683387756348,7.957058429718018,8.277952909469604,9.187407732009888,8.820904016494751
1.9535036087036133,9.128868103027344,8.131335258483887,10.256606578826904,7.809566259384155,8.203176021575928,9.121280908584597,8.762267827987671
2.3908121585845947,9.82962417602539,9.123584032058716,11.80745530128479,8.989532470703125,9.220419645309448,9.72333526611328,9.360973358154297
1.883476495742798,9.12384867668152,8.073992013931274,10.072004079818726,7.7688374519348145,8.174451112747192,9.062936305999756,8.714721202850342
1.831766128540039,9.045958995819092,8.010892152786255,9.979441165924072,7.756326675415039,8.098972082138062,8.996037721633911,8.636082649230957
1.965428113937378,9.175723314285278,8.141926288604736,10.321375608444214,7.917758941650391,8.217863321304321,9.103068828582764,8.797186851501465
1.8425626754760744,9.06639289855957,7.991104125976563,9.97659420967102,7.764014959335327,8.13433837890625,9.070852279663086,8.650580644607544
2.004753351211548,9.185522556304932,8.234065055847168,10.38912034034729,7.930850982666016,8.268965721130371,9.172889471054075,8.80515170097351
2.3802247047424316,9.7510244846344,9.089669942855837,11.731871128082275,8.915959358215332,9.120325803756714,9.741132736206056,9.321906089782717
2.1331779956817627,9.43768835067749,8.419389009475708,10.80195379257202,8.198090553283691,8.495386123657227,9.285342931747437,8.934181451797485
1.950160264968872,9.37769889831543,8.12840461730957,10.218998908996582,7.883141279220581,8.214011907577515,9.115636825561523,8.773850202560425
1.9461629390716553,9.967893123626707,8.105962991714478,10.184746265411375,7.906641006469727,8.20889949798584,9.122543573379517,8.77852463722229
1.938018798828125,10.092087745666504,8.136828660964966,10.204200029373167,7.860858201980591,8.239421844482422,9.079421281814575,8.775044679641724
2.0036745071411133,10.16570520401001,8.209872484207153,10.393072366714478,7.950843095779419,8.246289730072021,9.271615505218506,8.810080528259277
1.9453258514404297,9.78727674484253,8.099314451217651,10.216894388198853,7.837203741073608,8.227291584014893,9.05815601348877,8.740121603012085
2.4394655227661133,10.416330814361572,9.295486211776732,12.013787269592283,9.127746105194092,9.336086988449097,9.859392404556274,9.456709384918211
2.151550531387329,9.58683156967163,8.445024013519287,10.856895446777344,8.235940217971802,8.507933855056763,9.358644008636476,8.91002869606018
2.056990623474121,12.466544389724731,8.268703699111938,10.54185676574707,8.04921841621399,8.346822261810303,9.270572185516356,8.83351755142212
1.9163062572479248,18.63774585723877,8.059917211532593,10.149305820465088,7.860722780227661,8.257688522338867,9.10652208328247,8.699284553527832
1.8760504722595217,12.63127326965332,8.023784637451172,10.023420572280884,7.785606861114502,8.145321607589722,8.956801652908325,8.65957236289978
2.049050807952881,10.473427772521973,8.238211154937744,10.510224103927612,8.003277063369751,8.340477705001831,9.180623531341553,8.828127145767212
1.9881808757781985,10.637363195419312,8.18791913986206,10.360368490219116,7.9088897705078125,8.319501161575317,9.08246088027954,8.783645868301392
1.9484047889709473,11.20771312713623,8.12489652633667,10.228415489196776,7.816853523254395,8.22330641746521,9.048213005065918,8.713174819946289
1.9011147022247312,10.046087265014648,8.06175684928894,10.113813877105711,7.780619144439697,8.182652235031128,9.004541635513306,8.67186689376831
2.0099194049835205,11.601247787475586,8.193276405334473,10.451947927474976,8.001448631286621,8.318506956100464,9.065985202789308,8.767492294311523
1.9237678050994873,14.316901683807371,8.117810249328613,10.151426315307615,7.833620071411133,8.218919277191162,8.970945358276367,8.684972763061523
2.3591763973236084,13.44297218322754,9.059874057769775,11.668140888214111,8.848061561584473,9.086500644683838,9.628045320510864,9.249728679656982
1.9437222480773928,16.982052326202393,8.113030910491943,10.230581760406494,7.8568830490112305,8.242851257324219,9.125735759735107,8.690762996673584
2.1656408309936523,14.37091898918152,8.51717495918274,10.901817321777344,8.304308891296387,8.58785605430603,9.286736249923706,8.90922474861145
1.9612765312194824,12.04341983795166,8.139321327209473,10.266334772109984,7.863194465637207,8.270689249038696,9.036351203918455,8.761934995651245
2.5483286380767822,11.870492458343506,9.709797620773315,12.524715900421144,9.54352569580078,9.76541543006897,10.223564863204956,9.75170373916626
2.149881362915039,10.30998992919922,8.472217082977295,10.898305892944336,8.266854524612427,8.55504035949707,9.301704168319702,8.910438299179077
2.040030002593994,9.370279312133787,8.245118141174316,10.480598449707031,7.980913400650024,8.353429794311523,9.20663356781006,8.81375527381897
2.072775363922119,9.411478996276855,8.298033237457275,10.607456684112549,8.05741024017334,8.408529996871948,9.188742399215698,8.797919511795044
2.078486919403076,9.437103509902954,8.332634449005127,10.609498262405396,8.086430311203003,8.471139669418335,9.097501754760742,8.836687326431274
1.8857269287109375,9.178932428359984,8.048562049865723,10.06110906600952,7.797836780548096,8.087371587753296,8.918288707733154,8.669838905334473
2.5916502475738525,10.398418664932253,9.865599632263184,12.725834846496582,9.713998317718506,9.90639877319336,10.280593156814575,9.884763240814207
2.0498247146606445,9.344289064407349,8.29999041557312,10.533334493637083,8.084621906280518,8.379156112670898,9.127507448196411,8.817235469818115
2.133711338043213,9.312304973602297,8.421825647354126,10.763002634048462,8.19725775718689,8.4922456741333,9.228618144989014,8.870396137237549
2.091099977493286,9.357436895370483,8.334773302078247,10.65483784675598,8.095136880874634,8.457719087600708,9.068164587020874,8.846104621887207
2.107245922088623,9.282204151153564,8.388802766799927,10.695712566375732,8.143460273742676,8.496432781219482,9.15515160560608,8.852611541748047
2.164100646972656,9.338477849960327,8.490146160125732,10.89633560180664,8.253693342208862,8.545125246047974,9.236369132995604,8.909740686416626
1.8943183422088623,8.996293067932129,8.099044561386108,10.07495927810669,7.735171556472778,8.15875506401062,8.960816860198975,8.673665761947632
1.954756259918213,8.969032049179077,8.140543222427368,10.248061895370483,7.878327131271362,8.181154251098633,9.007015943527222,8.724928617477417
2.2272186279296875,9.30502963066101,8.655452013015747,11.106278419494627,8.444875717163086,8.766137599945068,9.362022161483765,9.005402088165283
2.334606885910034,9.494659662246704,8.988022565841675,11.564829111099243,8.798277139663696,9.02092957496643,9.487619400024414,9.226444721221924
2.022957563400269,9.142314672470093,8.25163221359253,10.41626262664795,7.950027227401733,8.27026653289795,9.04663372039795,8.797430276870728
2.2801711559295654,11.734830617904665,8.785906791687012,11.3196382522583,8.59712815284729,8.825379610061646,9.465382814407349,9.089861392974854
2.372584581375122,11.837762832641602,9.094279289245604,11.696487188339232,8.89533281326294,9.169004917144775,9.6429283618927,9.298340797424316
1.9446277618408203,11.638513565063477,8.124620199203491,10.21076512336731,7.816363573074341,8.215635061264038,8.954439878463745,8.732334613800049
2.9117941856384277,12.15944528579712,11.43181824684143,14.336669445037842,11.310443639755247,11.450331926345823,11.732834577560425,11.226137399673462
2.26737380027771,9.43984580039978,8.80377459526062,11.27714705467224,8.565762281417847,8.812173128128052,9.422296047210692,9.063697099685667
1.860727310180664,9.03425931930542,8.073946714401245,9.987584352493286,7.733980417251587,8.127942323684692,8.88392448425293,8.66637372970581
2.040403127670288,9.5351459980011,8.257704257965088,10.505764722824097,8.000828981399536,8.356327533721924,9.111025094985962,8.830084562301636
2.044161796569824,9.716076850891112,8.25086522102356,10.488631963729858,8.004809617996216,8.31986117362976,9.045874834060667,8.835707187652588
2.0829968452453613,10.11605167388916,8.324457883834839,10.624049186706545,8.107868909835815,8.389497995376587,9.146430253982544,8.853012084960938
1.919865369796753,9.7510085105896,8.09414291381836,10.099153757095335,7.835562229156494,8.183078527450562,8.929885864257812,8.710076332092285
2.0063719749450684,9.407555103302002,8.245977401733398,10.379191398620604,7.938092470169067,8.34049654006958,9.056718111038208,8.796529293060303
2.0229332447052,9.409693479537964,8.230035781860352,10.403536081314089,7.9761247634887695,8.278087139129639,8.99437427520752,8.80894923210144
1.8964216709136963,9.333427906036375,8.059374809265137,10.057692289352415,7.783137559890747,8.155835151672363,8.920995473861694,8.690860033035278
1.9095613956451416,9.246329545974731,8.077923059463501,10.079877138137816,7.793688297271728,8.198489904403687,8.954910039901733,8.705507755279541
1.943479299545288,9.165794849395752,8.119248390197754,10.180727005004885,7.752784729003906,8.274495840072632,8.954983472824097,8.727535724639893
2.2614657878875732,9.536333084106444,8.731531143188477,11.254961490631104,8.499358415603638,8.830776929855347,9.410626411437988,9.073185682296751
2.0688693523406982,9.371203660964966,8.300481796264648,10.55653429031372,8.023577690124512,8.418813705444336,9.153685569763184,8.839528322219849
2.0397229194641113,9.36081314086914,8.253653526306152,10.446709394454956,7.958359479904175,8.35711145401001,9.105849981307983,8.824486494064331
2.060506820678711,9.392695426940918,8.286740064620972,10.498013496398926,7.985007047653198,8.381324052810669,9.09311842918396,8.841530799865723
1.947847366333008,9.308749437332152,8.107282161712646,10.192896842956545,7.76815938949585,8.288443326950073,8.933449983596802,8.739270210266113
1.92718768119812,9.264771938323976,8.110044717788696,10.122294902801514,7.71056604385376,8.238014936447144,8.982704877853394,8.684893369674683
2.0677831172943115,9.48860239982605,8.321160078048706,10.607900619506836,7.982956886291504,8.424518823623657,9.157989025115969,8.83487343788147
2.2294561862945557,9.890464544296265,8.635415315628052,11.152106761932371,8.434059143066406,8.744133949279785,9.31173014640808,9.002655029296875
2.1683411598205566,9.769279479980469,8.520216703414917,10.89298701286316,8.223822355270386,8.604708433151245,9.170335054397585,8.923473119735718
1.888566255569458,9.689646244049072,8.05856728553772,10.015645027160645,7.685221910476685,8.205260515213013,8.994910955429077,8.675479650497437
2.0000782012939453,9.665164709091188,8.205209970474243,10.334019660949709,7.876128673553467,8.29033899307251,9.092923879623411,8.792076110839844
2.2781295776367188,9.586938858032228,8.795170307159424,11.306962013244627,8.538079261779785,8.879823684692383,9.38058090209961,9.081698179244995
2.4776298999786377,10.133196115493774,9.446615219116213,12.189289093017578,9.24733853340149,9.494371891021729,9.921019792556764,9.55979871749878
1.9958157539367676,9.4240620136261,8.204528570175171,10.327532768249512,7.931087255477905,8.261793851852417,9.031585931777954,8.79920768737793
1.8640310764312744,12.83000874519348,8.064523696899414,9.923022508621216,7.709774494171143,8.183217525482178,8.903932094573975,8.672365188598633
1.93483304977417,19.96705746650696,8.089126825332642,10.114372253417969,7.772292852401733,8.20915961265564,8.947048664093018,8.73929238319397
1.938028573989868,16.581166982650757,8.093099594116211,10.069873332977297,7.716091156005859,8.220422744750977,9.034200429916382,8.7367422580719
1.9708118438720703,11.617268562316896,8.163897037506104,10.2271466255188,7.809244394302368,8.319281339645386,9.015576601028442,8.776825189590454
2.399008512496948,10.42791223526001,9.160597324371338,11.80225706100464,8.922767877578735,9.246519327163696,9.67471694946289,9.368671417236328
2.240752696990967,10.792230606079102,8.67863154411316,11.151400327682495,8.443863153457642,8.802268505096436,9.402206659317017,9.041683197021484
1.939415693283081,10.518160104751589,8.126769542694092,10.1058030128479,7.779421806335449,8.317023038864136,9.040568590164185,8.737805604934692
1.8825690746307373,11.027807712554932,8.047000646591187,10.012715101242064,7.726432085037232,8.2501859664917,8.883028745651245,8.694368362426758
1.9199793338775637,11.191792011260986,8.092692852020264,10.01049828529358,7.74407696723938,8.299547672271729,9.006253719329834,8.717514991760254
