03/25/2025 19:29:01 - WARNING - __main__ -   Process rank: -1, device: cuda, n_gpu: 1, distributed training: False, 16-bits training: False
03/25/2025 19:53:07 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:53:10 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:53:13 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:53:16 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:53:19 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:53:22 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:53:25 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:53:28 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:53:30 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:53:33 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:53:36 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:53:39 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:53:42 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:53:45 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:53:48 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:53:51 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:53:54 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:53:56 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:53:59 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:02 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:05 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:08 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:11 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:14 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:17 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:20 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:22 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:25 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:28 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:31 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:34 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:37 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:40 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:43 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:46 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:48 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:51 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:54 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:54:57 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:00 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:03 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:06 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:09 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:12 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:14 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:17 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:20 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:23 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:26 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:29 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:32 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:35 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:38 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:40 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:43 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:46 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:49 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:52 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:55 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:55:58 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:01 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:04 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:06 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:09 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:12 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:15 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:18 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:21 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:24 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:27 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:30 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:32 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:35 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:38 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:41 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:44 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:47 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:50 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:53 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:56 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:56:58 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:01 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:04 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:07 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:10 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:13 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:16 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:19 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:22 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:24 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:27 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:30 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:33 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:36 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:39 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:42 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:45 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:48 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:50 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:53 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:56 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:57:59 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:02 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:05 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:08 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:11 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:14 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:16 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:19 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:22 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:25 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:28 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:31 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:34 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:37 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:40 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:42 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:45 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:48 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:51 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:54 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:58:57 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:00 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:03 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:06 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:08 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:11 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:14 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:17 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:20 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:23 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:26 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:29 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:32 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:34 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:37 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:40 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:43 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:46 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:49 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:52 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:55 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 19:59:58 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:00 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:03 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:06 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:09 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:12 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:15 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:18 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:21 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:24 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:26 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:29 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:32 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:35 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:38 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:41 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:44 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:47 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:50 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:52 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:55 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:00:58 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:01 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:04 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:07 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:10 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:13 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:16 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:18 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:21 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:24 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:27 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:30 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:33 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:36 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:39 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:42 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:44 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:47 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:50 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:53 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:56 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:01:59 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:02 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:05 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:08 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:10 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:13 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:16 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:19 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:22 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:25 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:28 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:31 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:34 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:36 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:39 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:42 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:45 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:48 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:51 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:54 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:02:57 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:00 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:02 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:05 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:08 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:11 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:14 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:17 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:20 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:23 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:26 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:28 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:31 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:34 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:37 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:40 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:43 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:46 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:49 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:52 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:54 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:03:57 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:00 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:03 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:06 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:09 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:12 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:15 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:18 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:20 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:23 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:26 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:29 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:32 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:35 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:38 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:41 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:44 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:46 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:49 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:52 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:55 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:04:58 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:01 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:04 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:07 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:10 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:12 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:15 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:18 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:21 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:24 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:27 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:30 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:33 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:36 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:38 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:41 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:44 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:47 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:50 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:53 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:56 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:05:59 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:06:01 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:06:04 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:06:07 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:06:10 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:06:13 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:06:16 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:06:19 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:06:22 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:06:24 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:06:27 - INFO - __main__ -   ************ Loading Data ***************
03/25/2025 20:06:37 - INFO - __main__ -   Average inference time: 0.021146360029809894
